dataset,sample_id,method,status,safeguard_enabled,safeguard_used,native_k,native_mse,final_k,final_mse,extra_refit_count,final_source,repair_status,capacity,complete_ms
Synthetic,seed20000_sample2103,kang_sparse_2015_adaptation,ok,True,True,1,0.007372261368565225,64,5.056590601319644e-05,189,residual_guided_augmentation,budget_exhausted_without_feasible_fit,64,284.6502760075964
Synthetic,seed20000_sample2103,luo_linf_de_2022_adaptation,ok,True,True,1,0.008251329295825864,58,4.993317592198766e-05,171,residual_guided_augmentation,repaired_feasible,64,762.069282005541
UJI,uji2_07539_stroke_00,dung_direct_knot_2017_adaptation,ok,True,True,3,0.00016794935805690696,5,2.8642087745113558e-05,6,residual_guided_augmentation,repaired_feasible,64,85.88591899024323
UJI,uji2_07539_stroke_00,kang_sparse_2015_adaptation,ok,True,False,32,1.5667611595653144e-05,32,1.5667611595653144e-05,0,native,native_feasible,64,1311.3221259845886
UJI,uji2_07539_stroke_00,luo_linf_de_2022_adaptation,ok,True,True,3,6.140966837044755e-05,4,3.493514436676516e-05,3,residual_guided_augmentation,repaired_feasible,64,3095.239609014243
UJI,uji2_08691_stroke_00,dung_direct_knot_2017_adaptation,ok,True,True,4,0.0006259869886449837,8,1.8459814781626988e-05,12,residual_guided_augmentation,repaired_feasible,64,141.67037201696075
UJI,uji2_08691_stroke_00,kang_sparse_2015_adaptation,ok,True,False,15,9.535556280350926e-06,15,9.535556280350926e-06,0,native,native_feasible,64,1210.0502430112101
UJI,uji2_08691_stroke_00,luo_linf_de_2022_adaptation,ok,True,True,4,0.00035570447075959475,9,2.3253355850515032e-05,15,residual_guided_augmentation,repaired_feasible,64,3020.1707259984687
UJI,uji2_05687_stroke_00,dung_direct_knot_2017_adaptation,ok,True,True,7,0.000576551171801072,11,4.8168423897717455e-05,12,residual_guided_augmentation,repaired_feasible,64,201.26017098664306
UJI,uji2_05687_stroke_00,kang_sparse_2015_adaptation,ok,True,False,13,4.551861035800101e-05,13,4.551861035800101e-05,0,native,native_feasible,64,1217.423508001957
UJI,uji2_05687_stroke_00,luo_linf_de_2022_adaptation,ok,True,True,2,0.002845294191418348,12,4.661558144085234e-05,30,residual_guided_augmentation,repaired_feasible,64,2895.5415550153702
UJI,uji2_09129_stroke_00,dung_direct_knot_2017_adaptation,ok,True,True,4,0.003002821520845207,9,4.7598809902714766e-05,15,residual_guided_augmentation,repaired_feasible,64,125.78787902020849
UJI,uji2_09129_stroke_00,kang_sparse_2015_adaptation,ok,True,False,22,2.5756457436123247e-05,22,2.5756457436123247e-05,0,native,native_feasible,64,1109.0266940009315
UJI,uji2_09129_stroke_00,luo_linf_de_2022_adaptation,ok,True,True,5,0.0005002797983038455,10,3.355740480686124e-05,15,residual_guided_augmentation,repaired_feasible,64,2921.002643997781
