dataset,sample_id,method,status,safeguard_enabled,safeguard_used,native_k,native_mse,final_k,final_mse,extra_refit_count,final_source,repair_status,capacity,complete_ms
Synthetic,seed20000_sample194,kang_sparse_2015_adaptation,ok,True,True,16,5.2285116342844137e-05,16,5.2285116342844137e-05,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,5.562089034356177
Synthetic,seed20000_sample194,luo_linf_de_2022_adaptation,ok,True,True,4,0.00312483597396968,15,4.903703472875903e-05,33,residual_guided_augmentation,repaired_feasible,16,615.7109949854203
Synthetic,seed20000_sample365,dung_direct_knot_2017_adaptation,ok,True,True,10,0.0018452598416373856,16,6.732891242131295e-05,19,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,217.2356669907458
Synthetic,seed20000_sample365,kang_sparse_2015_adaptation,ok,True,True,16,7.042025704524637e-05,16,7.042025704524637e-05,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,5.587404011748731
Synthetic,seed20000_sample365,luo_linf_de_2022_adaptation,ok,True,True,4,0.002999211949222891,16,7.042025704524637e-05,37,uniform_capacity_fallback,budget_exhausted_without_feasible_fit,16,619.7127990308218
Synthetic,seed20000_sample3465,dung_direct_knot_2017_adaptation,ok,True,True,10,0.000886974177287563,16,5.272882022458371e-05,19,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,222.46051201364025
Synthetic,seed20000_sample3465,kang_sparse_2015_adaptation,ok,True,True,16,0.00011418947990495089,16,0.00011418947990495089,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,5.568952998146415
Synthetic,seed20000_sample3465,luo_linf_de_2022_adaptation,ok,True,True,4,0.0038566058260676543,16,0.00011418947990495089,37,uniform_capacity_fallback,budget_exhausted_without_feasible_fit,16,621.2999899871647
Synthetic,seed20000_sample2797,dung_direct_knot_2017_adaptation,ok,True,True,11,0.000843299261702294,16,5.5870784954796365e-05,16,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,245.12077204417437
Synthetic,seed20000_sample2797,kang_sparse_2015_adaptation,ok,True,True,16,0.0001789547045731184,16,0.0001789547045731184,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,5.6065270327962935
Synthetic,seed20000_sample2797,luo_linf_de_2022_adaptation,ok,True,True,3,0.0034844406553533446,16,0.00011033137989115128,40,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,600.2302389824763
Synthetic,seed20000_sample1930,dung_direct_knot_2017_adaptation,ok,True,True,11,0.0010924700980898914,16,5.9254016004743624e-05,16,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,241.6868549771607
Synthetic,seed20000_sample1930,kang_sparse_2015_adaptation,ok,True,True,16,0.00028328802384850203,16,0.00028328802384850203,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,5.634891975205392
Synthetic,seed20000_sample1930,luo_linf_de_2022_adaptation,ok,True,True,2,0.003238853714871974,16,0.00016872205703175684,43,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,580.0316049717367
Synthetic,seed20000_sample2097,dung_direct_knot_2017_adaptation,ok,True,True,11,0.0010875519071405933,16,0.00011174889903736009,16,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,268.5937969945371
Synthetic,seed20000_sample2097,kang_sparse_2015_adaptation,ok,True,True,16,0.00044922727112044333,16,0.00044922727112044333,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,5.642100004479289
Synthetic,seed20000_sample2097,luo_linf_de_2022_adaptation,ok,True,True,2,0.003916710553211466,16,0.0003441423350129151,43,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,580.1069379667751
Synthetic,seed20000_sample4016,dung_direct_knot_2017_adaptation,ok,True,True,12,0.0007378550340054208,16,9.154010031144727e-05,13,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,305.1638230099343
Synthetic,seed20000_sample4016,kang_sparse_2015_adaptation,ok,True,True,16,0.0005987529569679784,16,0.0005987529569679784,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,5.626697035040706
Synthetic,seed20000_sample4016,luo_linf_de_2022_adaptation,ok,True,True,2,0.005284090245046145,16,0.0003569793624810124,43,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,579.8112190095708
Synthetic,seed20000_sample1601,dung_direct_knot_2017_adaptation,ok,True,True,13,0.0005924474733836398,16,6.973695202440272e-05,10,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,318.8921010005288
Synthetic,seed20000_sample1601,kang_sparse_2015_adaptation,ok,True,True,16,0.001427459078589364,16,0.001427459078589364,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,5.6468830443918705
Synthetic,seed20000_sample1601,luo_linf_de_2022_adaptation,ok,True,True,1,0.005847491047109257,16,0.0011893872466885913,45,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,537.2985870344564
Synthetic,seed20000_sample764,dung_direct_knot_2017_adaptation,ok,True,True,13,0.001616031290124025,16,0.00017224619945068983,10,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,309.2386069474742
Synthetic,seed20000_sample764,kang_sparse_2015_adaptation,ok,True,True,16,0.0012133735066405472,16,0.0012133735066405472,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,5.610647960565984
Synthetic,seed20000_sample764,luo_linf_de_2022_adaptation,ok,True,True,1,0.007374759478569518,16,0.0012118999663892785,45,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,537.3427179874852
Synthetic,seed20000_sample3366,dung_direct_knot_2017_adaptation,ok,True,True,13,0.0014300725132382521,16,0.00012707485346815566,10,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,332.08454900886863
Synthetic,seed20000_sample3366,kang_sparse_2015_adaptation,ok,True,True,16,0.0004883310491512337,16,0.0004883310491512337,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,5.579804012086242
Synthetic,seed20000_sample3366,luo_linf_de_2022_adaptation,ok,True,True,2,0.005137826796563994,16,0.00037759802204193234,43,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,580.3319899714552
Synthetic,seed20000_sample2996,dung_direct_knot_2017_adaptation,ok,True,True,14,0.0006341945768166261,16,8.277591207493104e-05,7,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,364.6924300119281
Synthetic,seed20000_sample2996,kang_sparse_2015_adaptation,ok,True,True,16,0.0014479110374110953,16,0.0014479110374110953,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,5.622154974844307
