dataset,sample_id,method,status,safeguard_enabled,safeguard_used,native_k,native_mse,final_k,final_mse,extra_refit_count,final_source,repair_status,capacity,complete_ms
Synthetic,seed20000_sample3494,luo_linf_de_2022_adaptation,ok,True,True,15,7.49727972393485e-05,19,4.3065140848825226e-05,12,residual_guided_augmentation,repaired_feasible,64,3252.1978209988447
Synthetic,seed20000_sample1758,dung_direct_knot_2017_adaptation,ok,True,True,8,0.001982398591386855,15,4.303132137533933e-05,21,residual_guided_augmentation,repaired_feasible,64,192.29147699661553
Synthetic,seed20000_sample1758,kang_sparse_2015_adaptation,ok,True,True,11,6.443435837158695e-05,12,4.948992310943872e-05,3,residual_guided_augmentation,repaired_feasible,64,1234.4905539939646
Synthetic,seed20000_sample1758,luo_linf_de_2022_adaptation,ok,True,False,19,2.1016446930203492e-05,19,2.1016446930203492e-05,0,native,native_feasible,64,3142.9704379988834
Synthetic,seed20000_sample1236,dung_direct_knot_2017_adaptation,ok,True,True,9,0.0019181997590043541,17,4.952112030600857e-05,24,residual_guided_augmentation,repaired_feasible,64,209.03648300736677
Synthetic,seed20000_sample1236,kang_sparse_2015_adaptation,ok,True,True,11,9.160654688143296e-05,14,4.837140094280471e-05,9,residual_guided_augmentation,repaired_feasible,64,1187.065831007203
Synthetic,seed20000_sample1236,luo_linf_de_2022_adaptation,ok,True,True,13,8.624772173419601e-05,18,4.269258767175743e-05,15,residual_guided_augmentation,repaired_feasible,64,3330.793866000022
Synthetic,seed20000_sample194,dung_direct_knot_2017_adaptation,ok,True,True,8,0.0015810301698759167,18,4.139633885363725e-05,30,residual_guided_augmentation,repaired_feasible,64,169.97610600083135
Synthetic,seed20000_sample194,kang_sparse_2015_adaptation,ok,True,True,10,6.444343161485215e-05,12,4.414018248679552e-05,6,residual_guided_augmentation,repaired_feasible,64,1216.6506560024573
Synthetic,seed20000_sample194,luo_linf_de_2022_adaptation,ok,True,False,18,3.76687806412718e-05,18,3.76687806412718e-05,0,native,native_feasible,64,3386.685777004459
Synthetic,seed20000_sample365,dung_direct_knot_2017_adaptation,ok,True,True,10,0.0018452598416373856,21,4.419999402379004e-05,33,residual_guided_augmentation,repaired_feasible,64,237.59884500759654
Synthetic,seed20000_sample365,kang_sparse_2015_adaptation,ok,True,True,12,7.379716034122479e-05,15,4.2900498851224386e-05,9,residual_guided_augmentation,repaired_feasible,64,1199.529623001581
Synthetic,seed20000_sample365,luo_linf_de_2022_adaptation,ok,True,True,8,0.0028711882469158387,20,4.9283904719231676e-05,36,residual_guided_augmentation,repaired_feasible,64,3218.418541000574
Synthetic,seed20000_sample3465,dung_direct_knot_2017_adaptation,ok,True,True,10,0.000886974177287563,18,4.9733848556409214e-05,24,residual_guided_augmentation,repaired_feasible,64,231.77299699455034
Synthetic,seed20000_sample3465,kang_sparse_2015_adaptation,ok,True,True,12,0.00013513180046252344,19,4.487585459180227e-05,21,residual_guided_augmentation,repaired_feasible,64,1182.461479009362
Synthetic,seed20000_sample3465,luo_linf_de_2022_adaptation,ok,True,True,12,0.00019502035066686668,23,3.878742260023912e-05,33,residual_guided_augmentation,repaired_feasible,64,3232.3784260079265
Synthetic,seed20000_sample2797,dung_direct_knot_2017_adaptation,ok,True,True,11,0.000843299261702294,20,4.851632982418526e-05,27,residual_guided_augmentation,repaired_feasible,64,261.1113549937727
Synthetic,seed20000_sample2797,kang_sparse_2015_adaptation,ok,True,True,13,0.00010483690810796103,17,4.8457631137723044e-05,12,residual_guided_augmentation,repaired_feasible,64,1233.9640699938172
Synthetic,seed20000_sample2797,luo_linf_de_2022_adaptation,ok,True,True,11,0.000523854903851328,25,4.35271474382968e-05,42,residual_guided_augmentation,repaired_feasible,64,3099.1175890085287
Synthetic,seed20000_sample1930,dung_direct_knot_2017_adaptation,ok,True,True,11,0.0010924700980898914,18,4.78826291196456e-05,21,residual_guided_augmentation,repaired_feasible,64,250.9083820041269
Synthetic,seed20000_sample1930,kang_sparse_2015_adaptation,ok,True,True,14,9.222840071543243e-05,16,4.359250244917375e-05,6,residual_guided_augmentation,repaired_feasible,64,1201.8915860098787
Synthetic,seed20000_sample1930,luo_linf_de_2022_adaptation,ok,True,True,14,8.001931996188814e-05,18,4.6894908486207414e-05,12,residual_guided_augmentation,repaired_feasible,64,3340.5413449945627
Synthetic,seed20000_sample2097,dung_direct_knot_2017_adaptation,ok,True,True,11,0.0010875519071405933,24,4.7891603378545017e-05,39,residual_guided_augmentation,repaired_feasible,64,299.2546829918865
Synthetic,seed20000_sample2097,kang_sparse_2015_adaptation,ok,True,True,15,0.00010810744135704088,20,4.5570792117470363e-05,15,residual_guided_augmentation,repaired_feasible,64,1197.9749430029187
Synthetic,seed20000_sample2097,luo_linf_de_2022_adaptation,ok,True,True,5,0.003216181865402321,26,4.5485198899315315e-05,63,residual_guided_augmentation,repaired_feasible,64,3283.278930000961
Synthetic,seed20000_sample4016,dung_direct_knot_2017_adaptation,ok,True,True,12,0.0007378550340054208,23,4.813691291057757e-05,33,residual_guided_augmentation,repaired_feasible,64,333.56475600157864
Synthetic,seed20000_sample4016,kang_sparse_2015_adaptation,ok,True,False,51,5.018718582845273e-06,51,5.018718582845273e-06,0,native,native_feasible,64,896.4752549945842
Synthetic,seed20000_sample4016,luo_linf_de_2022_adaptation,ok,True,True,11,0.0018184045236451403,28,4.705857354221667e-05,51,residual_guided_augmentation,repaired_feasible,64,3438.3863510010997
Synthetic,seed20000_sample1601,dung_direct_knot_2017_adaptation,ok,True,True,13,0.0005924474733836398,21,4.8708881389652264e-05,24,residual_guided_augmentation,repaired_feasible,64,339.47173999331426
Synthetic,seed20000_sample1601,kang_sparse_2015_adaptation,ok,True,False,52,6.0363675702044045e-06,52,6.0363675702044045e-06,0,native,native_feasible,64,892.8089429973625
Synthetic,seed20000_sample1601,luo_linf_de_2022_adaptation,ok,True,True,11,0.0026494160889378587,34,4.667815441977284e-05,69,residual_guided_augmentation,repaired_feasible,64,3434.831986989593
Synthetic,seed20000_sample764,dung_direct_knot_2017_adaptation,ok,True,True,13,0.001616031290124025,24,4.918815224875963e-05,33,residual_guided_augmentation,repaired_feasible,64,339.2503920040326
Synthetic,seed20000_sample764,kang_sparse_2015_adaptation,ok,True,False,50,5.709465130887736e-06,50,5.709465130887736e-06,0,native,native_feasible,64,896.3522200065199
Synthetic,seed20000_sample764,luo_linf_de_2022_adaptation,ok,True,True,12,0.002315892259805512,25,4.9188643537057875e-05,39,residual_guided_augmentation,repaired_feasible,64,3378.506369990646
Synthetic,seed20000_sample3366,dung_direct_knot_2017_adaptation,ok,True,True,13,0.0014300725132382521,19,4.8480247982345565e-05,18,residual_guided_augmentation,repaired_feasible,64,346.905083002639
Synthetic,seed20000_sample3366,kang_sparse_2015_adaptation,ok,True,False,61,5.8115782921118795e-06,61,5.8115782921118795e-06,0,native,native_feasible,64,843.0841770023108
Synthetic,seed20000_sample3366,luo_linf_de_2022_adaptation,ok,True,True,13,0.0019006488352554989,30,4.7000915107682974e-05,51,residual_guided_augmentation,repaired_feasible,64,3320.9358419990167
Synthetic,seed20000_sample2996,dung_direct_knot_2017_adaptation,ok,True,True,14,0.0006341945768166261,24,4.716482673476659e-05,30,residual_guided_augmentation,repaired_feasible,64,394.2034049978247
Synthetic,seed20000_sample2996,kang_sparse_2015_adaptation,ok,True,True,1,0.005993870260607273,32,4.2937109833239345e-05,93,residual_guided_augmentation,repaired_feasible,64,566.3281830056803
Synthetic,seed20000_sample2996,luo_linf_de_2022_adaptation,ok,True,True,11,0.0031901609818982186,29,4.772781848225934e-05,54,residual_guided_augmentation,repaired_feasible,64,3183.244775995263
Synthetic,seed20000_sample2204,dung_direct_knot_2017_adaptation,ok,True,True,14,0.0011801832111046635,23,4.71064413478598e-05,27,residual_guided_augmentation,repaired_feasible,64,360.64944899408147
Synthetic,seed20000_sample2204,kang_sparse_2015_adaptation,ok,True,False,62,7.076960650879325e-06,62,7.076960650879325e-06,0,native,native_feasible,64,794.2680819978705
Synthetic,seed20000_sample2204,luo_linf_de_2022_adaptation,ok,True,True,12,0.002357027657497563,33,4.703960029972386e-05,63,residual_guided_augmentation,repaired_feasible,64,3363.5787169914693
Synthetic,seed20000_sample3084,dung_direct_knot_2017_adaptation,ok,True,True,16,0.00011384950866415123,23,4.578775075419078e-05,21,residual_guided_augmentation,repaired_feasible,64,391.5265560062835
Synthetic,seed20000_sample3084,kang_sparse_2015_adaptation,ok,True,True,2,0.004342047311832222,31,4.796599665849293e-05,87,residual_guided_augmentation,repaired_feasible,64,577.7848110010382
Synthetic,seed20000_sample3084,luo_linf_de_2022_adaptation,ok,True,True,13,0.0027886636514524617,34,4.626504300588166e-05,63,residual_guided_augmentation,repaired_feasible,64,3285.568384002545
Synthetic,seed20000_sample961,dung_direct_knot_2017_adaptation,ok,True,True,16,0.0007897772831599329,28,4.99245163744266e-05,36,residual_guided_augmentation,repaired_feasible,64,478.7388859986095
Synthetic,seed20000_sample961,kang_sparse_2015_adaptation,ok,True,True,9,0.004229608591021839,37,4.708353374025448e-05,84,residual_guided_augmentation,repaired_feasible,64,556.2070299929474
Synthetic,seed20000_sample961,luo_linf_de_2022_adaptation,ok,True,True,15,0.0019244203276347794,35,4.977100408091185e-05,60,residual_guided_augmentation,repaired_feasible,64,3141.435392011772
Synthetic,seed20000_sample3684,dung_direct_knot_2017_adaptation,ok,True,True,16,0.00048448997313734615,28,4.6308010316504715e-05,36,residual_guided_augmentation,repaired_feasible,64,489.2042209976353
Synthetic,seed20000_sample3684,kang_sparse_2015_adaptation,ok,True,True,2,0.004861302257381798,38,4.449137152072268e-05,108,residual_guided_augmentation,repaired_feasible,64,603.5816029907437
Synthetic,seed20000_sample3684,luo_linf_de_2022_adaptation,ok,True,True,11,0.002249017509740047,33,4.953196408375264e-05,66,residual_guided_augmentation,repaired_feasible,64,2867.9096199921332
Synthetic,seed20000_sample3248,dung_direct_knot_2017_adaptation,ok,True,True,17,0.0003497445954458397,32,4.869270215083501e-05,45,residual_guided_augmentation,repaired_feasible,64,538.0027939972933
Synthetic,seed20000_sample3248,kang_sparse_2015_adaptation,ok,True,True,1,0.006358934652147467,36,4.675092038422692e-05,105,residual_guided_augmentation,repaired_feasible,64,586.5788270020857
Synthetic,seed20000_sample3248,luo_linf_de_2022_adaptation,ok,True,True,3,0.005133404747970214,35,4.905793102880763e-05,96,residual_guided_augmentation,repaired_feasible,64,2832.9278040037025
Synthetic,seed20000_sample278,dung_direct_knot_2017_adaptation,ok,True,True,17,0.0006104156163187503,29,4.7075262522108245e-05,36,residual_guided_augmentation,repaired_feasible,64,513.6654960078886
Synthetic,seed20000_sample278,kang_sparse_2015_adaptation,ok,True,True,1,0.007195113295217002,34,4.651680745195463e-05,99,residual_guided_augmentation,repaired_feasible,64,576.2715739983832
Synthetic,seed20000_sample278,luo_linf_de_2022_adaptation,ok,True,True,15,0.0030299627336102604,37,4.748942428446677e-05,66,residual_guided_augmentation,repaired_feasible,64,3129.292630997952
Synthetic,seed20000_sample2753,dung_direct_knot_2017_adaptation,ok,True,True,18,0.0007313014502418686,30,4.837316385866576e-05,36,residual_guided_augmentation,repaired_feasible,64,492.6695909962291
Synthetic,seed20000_sample2753,kang_sparse_2015_adaptation,ok,True,True,2,0.004178506947999676,39,4.7452091026859714e-05,111,residual_guided_augmentation,repaired_feasible,64,611.1680250032805
Synthetic,seed20000_sample2753,luo_linf_de_2022_adaptation,ok,True,True,15,0.0023545831027287044,42,4.625403715172033e-05,81,residual_guided_augmentation,repaired_feasible,64,2960.1949920033803
Synthetic,seed20000_sample2138,dung_direct_knot_2017_adaptation,ok,True,True,18,0.0005819984673513756,30,4.750592539329822e-05,36,residual_guided_augmentation,repaired_feasible,64,493.03814400627743
Synthetic,seed20000_sample2138,kang_sparse_2015_adaptation,ok,True,True,2,0.004203334444692556,38,4.6787556526009946e-05,108,residual_guided_augmentation,repaired_feasible,64,601.3468730088789
Synthetic,seed20000_sample2138,luo_linf_de_2022_adaptation,ok,True,True,11,0.0026236100872819314,36,4.636957019635087e-05,75,residual_guided_augmentation,repaired_feasible,64,2783.7134930014145
Synthetic,seed20000_sample731,dung_direct_knot_2017_adaptation,ok,True,True,19,0.000580114246809275,34,4.770149368280845e-05,45,residual_guided_augmentation,repaired_feasible,64,594.6358740038704
Synthetic,seed20000_sample731,kang_sparse_2015_adaptation,ok,True,True,1,0.005429784496037822,41,4.8631016502581944e-05,120,residual_guided_augmentation,repaired_feasible,64,606.5095810045023
Synthetic,seed20000_sample731,luo_linf_de_2022_adaptation,ok,True,True,7,0.004188734902544484,39,4.7636893915001634e-05,96,residual_guided_augmentation,repaired_feasible,64,2869.7377430071356
Synthetic,seed20000_sample1405,dung_direct_knot_2017_adaptation,ok,True,True,19,0.0004771453688971466,34,4.80582559201955e-05,45,residual_guided_augmentation,repaired_feasible,64,581.6684739984339
Synthetic,seed20000_sample1405,kang_sparse_2015_adaptation,ok,True,False,56,2.3779990716007987e-05,56,2.3779990716007987e-05,0,native,native_feasible,64,449.9141640117159
Synthetic,seed20000_sample1405,luo_linf_de_2022_adaptation,ok,True,True,7,0.0041469037961430555,39,4.8890540276643554e-05,96,residual_guided_augmentation,repaired_feasible,64,2632.7423510083463
Synthetic,seed20000_sample937,dung_direct_knot_2017_adaptation,ok,True,True,19,0.0008270795371236435,31,4.7850656745017436e-05,36,residual_guided_augmentation,repaired_feasible,64,526.1239959945669
Synthetic,seed20000_sample937,kang_sparse_2015_adaptation,ok,True,True,1,0.006141911488956303,42,4.856433948173363e-05,123,residual_guided_augmentation,repaired_feasible,64,611.9969249994028
Synthetic,seed20000_sample937,luo_linf_de_2022_adaptation,ok,True,True,11,0.0028219426375033084,41,4.6934754293144236e-05,90,residual_guided_augmentation,repaired_feasible,64,2911.5662119875196
Synthetic,seed20000_sample3396,dung_direct_knot_2017_adaptation,ok,True,True,20,0.0004643363496848332,36,4.727581152710069e-05,48,residual_guided_augmentation,repaired_feasible,64,613.3241639909102
Synthetic,seed20000_sample3396,kang_sparse_2015_adaptation,ok,True,False,64,2.8095616659632843e-05,64,2.8095616659632843e-05,0,native,native_feasible,64,448.8045420002891
Synthetic,seed20000_sample3396,luo_linf_de_2022_adaptation,ok,True,True,10,0.003976024924896082,41,4.640178597145033e-05,93,residual_guided_augmentation,repaired_feasible,64,2250.789943005657
Synthetic,seed20000_sample496,dung_direct_knot_2017_adaptation,ok,True,True,21,0.0004623728852401723,35,4.918803772992087e-05,42,residual_guided_augmentation,repaired_feasible,64,649.3665559974033
Synthetic,seed20000_sample496,kang_sparse_2015_adaptation,ok,True,True,1,0.00597695793991018,45,4.8297643911217276e-05,132,residual_guided_augmentation,repaired_feasible,64,629.4678990088869
Synthetic,seed20000_sample496,luo_linf_de_2022_adaptation,ok,True,True,15,0.0033482516752721693,43,4.725312495966692e-05,84,residual_guided_augmentation,repaired_feasible,64,2983.548902993789
Synthetic,seed20000_sample981,dung_direct_knot_2017_adaptation,ok,True,True,21,0.0005430461050406859,34,4.928578926032057e-05,39,residual_guided_augmentation,repaired_feasible,64,648.0063939961838
Synthetic,seed20000_sample981,kang_sparse_2015_adaptation,ok,True,True,2,0.004271994258132053,47,4.880726020698625e-05,135,residual_guided_augmentation,repaired_feasible,64,644.790741003817
Synthetic,seed20000_sample981,luo_linf_de_2022_adaptation,ok,True,True,5,0.003855658820164535,46,4.950060222978496e-05,123,residual_guided_augmentation,repaired_feasible,64,2477.0085719937924
Synthetic,seed20000_sample3769,dung_direct_knot_2017_adaptation,ok,True,True,22,0.000675546395142564,44,4.769449163043236e-05,66,residual_guided_augmentation,repaired_feasible,64,703.5600920062279
Synthetic,seed20000_sample3769,kang_sparse_2015_adaptation,ok,True,False,64,3.732740276522752e-05,64,3.732740276522752e-05,0,native,native_feasible,64,449.9433220044011
Synthetic,seed20000_sample3769,luo_linf_de_2022_adaptation,ok,True,True,9,0.004047819763645569,48,4.803666227268819e-05,117,residual_guided_augmentation,repaired_feasible,64,2240.246693996596
Synthetic,seed20000_sample1922,dung_direct_knot_2017_adaptation,ok,True,True,22,0.00047616663107014214,42,4.581011594454421e-05,60,residual_guided_augmentation,repaired_feasible,64,659.8804399982328
Synthetic,seed20000_sample1922,kang_sparse_2015_adaptation,ok,True,False,64,3.721418912296757e-05,64,3.721418912296757e-05,0,native,native_feasible,64,445.00064800377004
Synthetic,seed20000_sample1922,luo_linf_de_2022_adaptation,ok,True,True,15,0.0034914154175579256,43,4.891255526727411e-05,84,residual_guided_augmentation,repaired_feasible,64,2482.569589992636
Synthetic,seed20000_sample1306,dung_direct_knot_2017_adaptation,ok,True,True,23,0.0006471665948231783,43,4.954671083946648e-05,60,residual_guided_augmentation,repaired_feasible,64,716.2785219989019
Synthetic,seed20000_sample1306,kang_sparse_2015_adaptation,ok,True,True,2,0.0054826069641118755,54,4.899680924361133e-05,156,residual_guided_augmentation,repaired_feasible,64,670.7836379937362
Synthetic,seed20000_sample1306,luo_linf_de_2022_adaptation,ok,True,True,8,0.004400248578008757,51,4.899106972805372e-05,129,residual_guided_augmentation,repaired_feasible,64,2032.182405993808
Synthetic,seed20000_sample2647,dung_direct_knot_2017_adaptation,ok,True,True,22,0.0007476697571324303,38,4.9774235940612e-05,48,residual_guided_augmentation,repaired_feasible,64,695.7320179935778
Synthetic,seed20000_sample2647,kang_sparse_2015_adaptation,ok,True,True,2,0.0045297470960563415,50,4.8937775900940234e-05,144,residual_guided_augmentation,repaired_feasible,64,657.1371010068106
Synthetic,seed20000_sample2647,luo_linf_de_2022_adaptation,ok,True,True,14,0.0032049645843498023,46,4.915360758806419e-05,96,residual_guided_augmentation,repaired_feasible,64,1876.4680820022477
Synthetic,seed20000_sample2880,dung_direct_knot_2017_adaptation,ok,True,True,24,0.0005714805517806594,44,4.8414902185047326e-05,60,residual_guided_augmentation,repaired_feasible,64,763.7772440066328
Synthetic,seed20000_sample2880,kang_sparse_2015_adaptation,ok,True,True,12,0.0044995893645774256,57,4.796192552472656e-05,135,residual_guided_augmentation,repaired_feasible,64,636.8960539984982
Synthetic,seed20000_sample2880,luo_linf_de_2022_adaptation,ok,True,True,4,0.00422771367290978,53,4.9585961020759527e-05,147,residual_guided_augmentation,repaired_feasible,64,1579.1119799978333
Synthetic,seed20000_sample1149,dung_direct_knot_2017_adaptation,ok,True,True,23,0.0009075849955034614,44,4.8881942983532204e-05,63,residual_guided_augmentation,repaired_feasible,64,735.600854997756
Synthetic,seed20000_sample1149,kang_sparse_2015_adaptation,ok,True,True,2,0.005432356535786876,64,5.717154928661728e-05,187,residual_guided_augmentation,budget_exhausted_without_feasible_fit,64,284.85149299376644
Synthetic,seed20000_sample1149,luo_linf_de_2022_adaptation,ok,True,True,1,0.0070698282646074395,63,5.419883568403847e-05,189,residual_guided_augmentation,budget_exhausted_without_feasible_fit,64,754.1980300011346
Synthetic,seed20000_sample650,dung_direct_knot_2017_adaptation,ok,True,True,25,0.0005702406021066278,45,4.8888905617311147e-05,60,residual_guided_augmentation,repaired_feasible,64,749.6442279953044
Synthetic,seed20000_sample650,kang_sparse_2015_adaptation,ok,True,False,61,4.810434324922173e-05,61,4.810434324922173e-05,0,native,native_feasible,64,448.1148469931213
Synthetic,seed20000_sample650,luo_linf_de_2022_adaptation,ok,True,True,2,0.004728087702601366,61,4.78123434015342e-05,177,residual_guided_augmentation,repaired_feasible,64,1677.4924810015364
Synthetic,seed20000_sample2103,dung_direct_knot_2017_adaptation,ok,True,True,25,0.00035669969395639656,47,4.927011344571387e-05,66,residual_guided_augmentation,repaired_feasible,64,784.0044100012165
Synthetic,seed20000_sample2103,kang_sparse_2015_adaptation,ok,True,True,1,0.007372261368565225,64,5.056590601319644e-05,189,residual_guided_augmentation,budget_exhausted_without_feasible_fit,64,272.4845730117522
Synthetic,seed20000_sample2103,luo_linf_de_2022_adaptation,ok,True,True,1,0.008251329295825864,58,4.993317592198766e-05,171,residual_guided_augmentation,repaired_feasible,64,724.9712439952418
UJI,uji2_07539_stroke_00,dung_direct_knot_2017_adaptation,ok,True,True,3,0.00016794935805690696,5,2.8642087745113558e-05,6,residual_guided_augmentation,repaired_feasible,64,81.35661800042726
UJI,uji2_07539_stroke_00,kang_sparse_2015_adaptation,ok,True,False,32,1.5667611595653144e-05,32,1.5667611595653144e-05,0,native,native_feasible,64,1226.9802770024398
UJI,uji2_07539_stroke_00,luo_linf_de_2022_adaptation,ok,True,True,3,6.140966837044755e-05,4,3.493514436676516e-05,3,residual_guided_augmentation,repaired_feasible,64,2931.737327002338
UJI,uji2_08691_stroke_00,dung_direct_knot_2017_adaptation,ok,True,True,4,0.0006259869886449837,8,1.8459814781626988e-05,12,residual_guided_augmentation,repaired_feasible,64,133.20894999196753
UJI,uji2_08691_stroke_00,kang_sparse_2015_adaptation,ok,True,False,15,9.535556280350926e-06,15,9.535556280350926e-06,0,native,native_feasible,64,1133.2294500025455
UJI,uji2_08691_stroke_00,luo_linf_de_2022_adaptation,ok,True,True,4,0.00035570447075959475,9,2.3253355850515032e-05,15,residual_guided_augmentation,repaired_feasible,64,2867.6256589969853
UJI,uji2_05687_stroke_00,dung_direct_knot_2017_adaptation,ok,True,True,7,0.000576551171801072,11,4.8168423897717455e-05,12,residual_guided_augmentation,repaired_feasible,64,190.08229300379753
UJI,uji2_05687_stroke_00,kang_sparse_2015_adaptation,ok,True,False,13,4.551861035800101e-05,13,4.551861035800101e-05,0,native,native_feasible,64,1152.5630410033045
UJI,uji2_05687_stroke_00,luo_linf_de_2022_adaptation,ok,True,True,2,0.002845294191418348,12,4.661558144085234e-05,30,residual_guided_augmentation,repaired_feasible,64,2759.1994130052626
UJI,uji2_09129_stroke_00,dung_direct_knot_2017_adaptation,ok,True,True,4,0.003002821520845207,9,4.7598809902714766e-05,15,residual_guided_augmentation,repaired_feasible,64,119.09726700105239
UJI,uji2_09129_stroke_00,kang_sparse_2015_adaptation,ok,True,False,22,2.5756457436123247e-05,22,2.5756457436123247e-05,0,native,native_feasible,64,1047.9031550057698
UJI,uji2_09129_stroke_00,luo_linf_de_2022_adaptation,ok,True,True,5,0.0005002797983038455,10,3.355740480686124e-05,15,residual_guided_augmentation,repaired_feasible,64,2769.9799800029723
UJI,uji2_02841_stroke_01,dung_direct_knot_2017_adaptation,ok,True,False,3,2.1114262825344873e-05,3,2.1114262825344873e-05,0,native,native_feasible,64,70.32539999636356
UJI,uji2_02841_stroke_01,kang_sparse_2015_adaptation,ok,True,False,62,8.754317085247606e-08,62,8.754317085247606e-08,0,native,native_feasible,64,985.6964880018495
UJI,uji2_02841_stroke_01,luo_linf_de_2022_adaptation,ok,True,False,6,1.0770793308675968e-05,6,1.0770793308675968e-05,0,native,native_feasible,64,3117.1008629899006
UJI,uji2_05191_stroke_01,dung_direct_knot_2017_adaptation,ok,True,False,3,2.0522469492194204e-05,3,2.0522469492194204e-05,0,native,native_feasible,64,69.05241600179579
UJI,uji2_05191_stroke_01,kang_sparse_2015_adaptation,ok,True,False,62,2.406548973133985e-08,62,2.406548973133985e-08,0,native,native_feasible,64,981.8885080021573
UJI,uji2_05191_stroke_01,luo_linf_de_2022_adaptation,ok,True,False,5,9.452173824490426e-06,5,9.452173824490426e-06,0,native,native_feasible,64,3180.943576997379
UJI,uji2_10314_stroke_01,dung_direct_knot_2017_adaptation,ok,True,True,3,0.00047421173832816227,6,4.426278971795736e-05,9,residual_guided_augmentation,repaired_feasible,64,68.7840910104569
UJI,uji2_10314_stroke_01,kang_sparse_2015_adaptation,ok,True,False,8,4.2351055420928e-05,8,4.2351055420928e-05,0,native,native_feasible,64,1339.9939060036559
UJI,uji2_10314_stroke_01,luo_linf_de_2022_adaptation,ok,True,True,2,0.001175624178199916,6,4.8681677258563294e-05,12,residual_guided_augmentation,repaired_feasible,64,2872.7191270008916
