dataset,sample_id,method,status,safeguard_enabled,safeguard_used,native_k,native_mse,final_k,final_mse,extra_refit_count,final_source,repair_status,capacity,complete_ms
Synthetic,seed20000_sample1758,kang_sparse_2015_adaptation,ok,True,False,30,5.524119893282154e-06,30,5.524119893282154e-06,0,native,native_feasible,32,702.3135129711591
Synthetic,seed20000_sample1758,luo_linf_de_2022_adaptation,ok,True,True,7,0.0012793523115216482,18,4.8140180132427085e-05,33,residual_guided_augmentation,repaired_feasible,32,2800.9128689882345
Synthetic,seed20000_sample1236,dung_direct_knot_2017_adaptation,ok,True,True,9,0.0019181997590043541,17,3.9558642629668226e-05,24,residual_guided_augmentation,repaired_feasible,32,201.90506504150108
Synthetic,seed20000_sample1236,kang_sparse_2015_adaptation,ok,True,False,32,1.2621598885442385e-05,32,1.2621598885442385e-05,0,native,native_feasible,32,397.24169799592346
Synthetic,seed20000_sample1236,luo_linf_de_2022_adaptation,ok,True,True,9,0.0007237019860635584,19,4.63529803779972e-05,30,residual_guided_augmentation,repaired_feasible,32,2577.0176769583486
Synthetic,seed20000_sample194,dung_direct_knot_2017_adaptation,ok,True,True,8,0.0015810301698759167,15,4.925772121381148e-05,21,residual_guided_augmentation,repaired_feasible,32,153.00512500107288
Synthetic,seed20000_sample194,kang_sparse_2015_adaptation,ok,True,False,32,1.2769152355891274e-05,32,1.2769152355891274e-05,0,native,native_feasible,32,399.3276890250854
Synthetic,seed20000_sample194,luo_linf_de_2022_adaptation,ok,True,True,9,0.00037642513099238995,18,4.978694770500027e-05,27,residual_guided_augmentation,repaired_feasible,32,2749.2601510020904
Synthetic,seed20000_sample365,dung_direct_knot_2017_adaptation,ok,True,True,10,0.0018452598416373856,19,4.5509406622499595e-05,27,residual_guided_augmentation,repaired_feasible,32,223.34900102578104
Synthetic,seed20000_sample365,kang_sparse_2015_adaptation,ok,True,False,32,1.6548187179504062e-05,32,1.6548187179504062e-05,0,native,native_feasible,32,397.0938290003687
Synthetic,seed20000_sample365,luo_linf_de_2022_adaptation,ok,True,True,9,0.0012772376525321644,20,3.397398095861098e-05,33,residual_guided_augmentation,repaired_feasible,32,2518.9511299831793
Synthetic,seed20000_sample3465,dung_direct_knot_2017_adaptation,ok,True,True,10,0.000886974177287563,18,4.8874732122049264e-05,24,residual_guided_augmentation,repaired_feasible,32,224.17964396299794
Synthetic,seed20000_sample3465,kang_sparse_2015_adaptation,ok,True,False,32,2.722073537926599e-05,32,2.722073537926599e-05,0,native,native_feasible,32,398.9975660224445
Synthetic,seed20000_sample3465,luo_linf_de_2022_adaptation,ok,True,True,5,0.0030874098606967037,20,4.888995996790797e-05,45,residual_guided_augmentation,repaired_feasible,32,2126.436699007172
Synthetic,seed20000_sample2797,dung_direct_knot_2017_adaptation,ok,True,True,11,0.000843299261702294,18,4.683589054134708e-05,21,residual_guided_augmentation,repaired_feasible,32,246.29746295977384
Synthetic,seed20000_sample2797,kang_sparse_2015_adaptation,ok,True,False,32,2.2802430136042808e-05,32,2.2802430136042808e-05,0,native,native_feasible,32,396.7877829563804
Synthetic,seed20000_sample2797,luo_linf_de_2022_adaptation,ok,True,True,11,0.0008950365726093701,24,4.81764996906838e-05,39,residual_guided_augmentation,repaired_feasible,32,2559.1163670178503
Synthetic,seed20000_sample1930,dung_direct_knot_2017_adaptation,ok,True,True,11,0.0010924700980898914,17,4.849203824286606e-05,18,residual_guided_augmentation,repaired_feasible,32,239.65291201602668
Synthetic,seed20000_sample1930,kang_sparse_2015_adaptation,ok,True,False,29,2.378034620811393e-05,29,2.378034620811393e-05,0,native,native_feasible,32,400.4031590302475
Synthetic,seed20000_sample1930,luo_linf_de_2022_adaptation,ok,True,True,7,0.002418534247497053,22,4.4274437451254816e-05,45,residual_guided_augmentation,repaired_feasible,32,2418.7238509766757
Synthetic,seed20000_sample2097,dung_direct_knot_2017_adaptation,ok,True,True,11,0.0010875519071405933,20,4.448619914142982e-05,27,residual_guided_augmentation,repaired_feasible,32,277.34590001637116
Synthetic,seed20000_sample2097,kang_sparse_2015_adaptation,ok,True,False,32,3.387497032312654e-05,32,3.387497032312654e-05,0,native,native_feasible,32,398.0462619801983
Synthetic,seed20000_sample2097,luo_linf_de_2022_adaptation,ok,True,True,6,0.0034503989623842577,27,4.524401334218368e-05,63,residual_guided_augmentation,repaired_feasible,32,1926.1907420004718
Synthetic,seed20000_sample4016,dung_direct_knot_2017_adaptation,ok,True,True,12,0.0007378550340054208,21,4.525617943481287e-05,27,residual_guided_augmentation,repaired_feasible,32,317.1320710098371
Synthetic,seed20000_sample4016,kang_sparse_2015_adaptation,ok,True,False,32,3.336885978690914e-05,32,3.336885978690914e-05,0,native,native_feasible,32,401.22083300957456
Synthetic,seed20000_sample4016,luo_linf_de_2022_adaptation,ok,True,True,7,0.0027519564949303674,25,4.751989022466694e-05,54,residual_guided_augmentation,repaired_feasible,32,2073.3783800387755
Synthetic,seed20000_sample1601,dung_direct_knot_2017_adaptation,ok,True,True,13,0.0005924474733836398,21,4.795272748088047e-05,24,residual_guided_augmentation,repaired_feasible,32,330.6931310216896
Synthetic,seed20000_sample1601,kang_sparse_2015_adaptation,ok,True,False,32,4.333978661555249e-05,32,4.333978661555249e-05,0,native,native_feasible,32,398.6791619681753
Synthetic,seed20000_sample1601,luo_linf_de_2022_adaptation,ok,True,True,9,0.0024646720396810217,26,4.9583125406763854e-05,51,residual_guided_augmentation,repaired_feasible,32,1943.1712119840086
Synthetic,seed20000_sample764,dung_direct_knot_2017_adaptation,ok,True,True,13,0.001616031290124025,23,4.866766038476552e-05,30,residual_guided_augmentation,repaired_feasible,32,326.37357199564576
Synthetic,seed20000_sample764,kang_sparse_2015_adaptation,ok,True,False,32,4.2287250134840104e-05,32,4.2287250134840104e-05,0,native,native_feasible,32,401.90420602448285
Synthetic,seed20000_sample764,luo_linf_de_2022_adaptation,ok,True,True,6,0.003635519699368213,28,4.820089860265055e-05,66,residual_guided_augmentation,repaired_feasible,32,1764.2189789912663
Synthetic,seed20000_sample3366,dung_direct_knot_2017_adaptation,ok,True,True,13,0.0014300725132382521,19,4.754477141205831e-05,18,residual_guided_augmentation,repaired_feasible,32,337.38993195584044
Synthetic,seed20000_sample3366,kang_sparse_2015_adaptation,ok,True,True,18,0.0021870331672108416,30,4.9754966612845076e-05,36,residual_guided_augmentation,repaired_feasible,32,443.46330803819
Synthetic,seed20000_sample3366,luo_linf_de_2022_adaptation,ok,True,True,7,0.003226411729378807,30,4.9769610704188836e-05,69,residual_guided_augmentation,repaired_feasible,32,1413.7622520211153
Synthetic,seed20000_sample2996,dung_direct_knot_2017_adaptation,ok,True,True,14,0.0006341945768166261,24,4.889737613336588e-05,30,residual_guided_augmentation,repaired_feasible,32,384.0166320442222
Synthetic,seed20000_sample2996,kang_sparse_2015_adaptation,ok,True,True,32,5.295155416365127e-05,32,5.295155416365127e-05,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,32,11.013445968274027
Synthetic,seed20000_sample2996,luo_linf_de_2022_adaptation,ok,True,True,2,0.00506860782136907,30,4.770296010327869e-05,84,residual_guided_augmentation,repaired_feasible,32,620.3370669973083
Synthetic,seed20000_sample2204,dung_direct_knot_2017_adaptation,ok,True,True,14,0.0011801832111046635,23,4.8557591407009664e-05,27,residual_guided_augmentation,repaired_feasible,32,349.3550519924611
Synthetic,seed20000_sample2204,kang_sparse_2015_adaptation,ok,True,False,32,4.325847821622046e-05,32,4.325847821622046e-05,0,native,native_feasible,32,400.91989102074876
Synthetic,seed20000_sample2204,luo_linf_de_2022_adaptation,ok,True,True,6,0.003040186414949384,31,4.349398277545031e-05,75,residual_guided_augmentation,repaired_feasible,32,1256.9351060083136
Synthetic,seed20000_sample3084,dung_direct_knot_2017_adaptation,ok,True,True,16,0.00011384950866415123,23,4.645957192555601e-05,21,residual_guided_augmentation,repaired_feasible,32,381.00754702463746
Synthetic,seed20000_sample3084,kang_sparse_2015_adaptation,ok,True,True,32,5.2435685949922625e-05,32,5.2435685949922625e-05,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,32,11.044770013540983
Synthetic,seed20000_sample3084,luo_linf_de_2022_adaptation,ok,True,True,7,0.003021657134031389,31,4.934961042946396e-05,72,residual_guided_augmentation,repaired_feasible,32,726.5138869988732
Synthetic,seed20000_sample961,dung_direct_knot_2017_adaptation,ok,True,True,16,0.0007897772831599329,29,4.858955783643022e-05,39,residual_guided_augmentation,repaired_feasible,32,468.74292503343895
Synthetic,seed20000_sample961,kang_sparse_2015_adaptation,ok,True,True,6,0.004091511790682142,32,5.89068715142952e-05,79,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,157.602566992864
Synthetic,seed20000_sample961,luo_linf_de_2022_adaptation,ok,True,True,1,0.005601750886679913,32,6.31147946925147e-05,93,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,586.272504995577
Synthetic,seed20000_sample3684,dung_direct_knot_2017_adaptation,ok,True,True,16,0.00048448997313734615,29,4.972380203874388e-05,39,residual_guided_augmentation,repaired_feasible,32,481.0538899619132
Synthetic,seed20000_sample3684,kang_sparse_2015_adaptation,ok,True,True,32,8.074426456295512e-05,32,8.074426456295512e-05,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,32,11.01251202635467
Synthetic,seed20000_sample3684,luo_linf_de_2022_adaptation,ok,True,True,1,0.005966740316583157,32,7.795479942331385e-05,93,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,585.1243889774196
Synthetic,seed20000_sample3248,dung_direct_knot_2017_adaptation,ok,True,True,17,0.0003497445954458397,29,4.761853831202149e-05,36,residual_guided_augmentation,repaired_feasible,32,513.7536519905552
Synthetic,seed20000_sample3248,kang_sparse_2015_adaptation,ok,True,True,32,8.53492445822242e-05,32,8.53492445822242e-05,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,32,11.022807040717453
Synthetic,seed20000_sample3248,luo_linf_de_2022_adaptation,ok,True,True,1,0.0069388886553948545,32,8.531032148568204e-05,93,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,586.8078319472261
Synthetic,seed20000_sample278,dung_direct_knot_2017_adaptation,ok,True,True,17,0.0006104156163187503,28,4.783579322943342e-05,33,residual_guided_augmentation,repaired_feasible,32,497.8357129730284
Synthetic,seed20000_sample278,kang_sparse_2015_adaptation,ok,True,True,2,0.004577756929203401,32,7.889957097997975e-05,91,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,123.62143996870145
Synthetic,seed20000_sample278,luo_linf_de_2022_adaptation,ok,True,True,1,0.008390650512509453,32,7.94458284794621e-05,93,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,587.9593699937686
Synthetic,seed20000_sample2753,dung_direct_knot_2017_adaptation,ok,True,True,18,0.0007313014502418686,31,4.848759933907005e-05,39,residual_guided_augmentation,repaired_feasible,32,481.15443298593163
Synthetic,seed20000_sample2753,kang_sparse_2015_adaptation,ok,True,True,31,7.408697298328523e-05,32,7.408645001886697e-05,2,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,12.088557006791234
Synthetic,seed20000_sample2753,luo_linf_de_2022_adaptation,ok,True,True,1,0.004839758856937465,32,7.280970996814222e-05,93,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,587.0096299913712
Synthetic,seed20000_sample2138,dung_direct_knot_2017_adaptation,ok,True,True,18,0.0005819984673513756,29,4.88366756571047e-05,33,residual_guided_augmentation,repaired_feasible,32,479.3439930072054
Synthetic,seed20000_sample2138,kang_sparse_2015_adaptation,ok,True,True,32,7.054675194511423e-05,32,7.054675194511423e-05,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,32,10.992645984515548
Synthetic,seed20000_sample2138,luo_linf_de_2022_adaptation,ok,True,True,8,0.002949680840770019,32,6.65066708899349e-05,73,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,751.5892180381343
Synthetic,seed20000_sample731,dung_direct_knot_2017_adaptation,ok,True,True,19,0.000580114246809275,32,5.6132194352342546e-05,40,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,573.5215530148707
Synthetic,seed20000_sample731,kang_sparse_2015_adaptation,ok,True,True,32,0.00010065776704376941,32,0.00010065776704376941,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,32,11.19756797561422
Synthetic,seed20000_sample731,luo_linf_de_2022_adaptation,ok,True,True,1,0.006589858208815936,32,9.302360949407425e-05,93,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,585.854406002909
Synthetic,seed20000_sample1405,dung_direct_knot_2017_adaptation,ok,True,True,19,0.0004771453688971466,32,5.152400668849852e-05,40,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,562.1625210042112
Synthetic,seed20000_sample1405,kang_sparse_2015_adaptation,ok,True,True,32,7.812758428990352e-05,32,7.812758428990352e-05,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,32,10.996617027558386
Synthetic,seed20000_sample1405,luo_linf_de_2022_adaptation,ok,True,True,1,0.008004140422765918,32,7.78240712441208e-05,93,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,586.9536789832637
Synthetic,seed20000_sample937,dung_direct_knot_2017_adaptation,ok,True,True,19,0.0008270795371236435,32,6.157706836880363e-05,40,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,513.5099539766088
Synthetic,seed20000_sample937,kang_sparse_2015_adaptation,ok,True,True,32,9.693300792105498e-05,32,9.693300792105498e-05,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,32,11.036711977794766
Synthetic,seed20000_sample937,luo_linf_de_2022_adaptation,ok,True,True,1,0.005425747023265703,32,9.689438546295092e-05,93,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,585.368964006193
Synthetic,seed20000_sample3396,dung_direct_knot_2017_adaptation,ok,True,True,20,0.0004643363496848332,32,5.496546027620439e-05,37,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,581.0907020349987
Synthetic,seed20000_sample3396,kang_sparse_2015_adaptation,ok,True,True,31,0.00011410390861030344,32,0.0001134287482777921,2,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,12.118957994971424
Synthetic,seed20000_sample3396,luo_linf_de_2022_adaptation,ok,True,True,1,0.006330514426078721,32,0.00010673126312248585,93,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,587.4937489861622
Synthetic,seed20000_sample496,dung_direct_knot_2017_adaptation,ok,True,True,21,0.0004623728852401723,32,5.581985270490213e-05,34,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,619.9059690115973
Synthetic,seed20000_sample496,kang_sparse_2015_adaptation,ok,True,True,32,0.00013637367070045347,32,0.00013637367070045347,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,32,10.944670997560024
Synthetic,seed20000_sample496,luo_linf_de_2022_adaptation,ok,True,True,1,0.006108202473528223,32,0.00012774003750401052,93,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,588.3512120344676
Synthetic,seed20000_sample981,dung_direct_knot_2017_adaptation,ok,True,True,21,0.0005430461050406859,32,5.497287548127545e-05,34,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,618.2953139650635
Synthetic,seed20000_sample981,kang_sparse_2015_adaptation,ok,True,True,32,0.0001563138636586753,32,0.0001563138636586753,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,32,10.899052023887634
Synthetic,seed20000_sample981,luo_linf_de_2022_adaptation,ok,True,True,1,0.008968353635054334,32,0.00014647655493436927,93,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,586.639896966517
Synthetic,seed20000_sample3769,dung_direct_knot_2017_adaptation,ok,True,True,22,0.000675546395142564,32,8.488258258379793e-05,31,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,639.6783140371554
Synthetic,seed20000_sample3769,kang_sparse_2015_adaptation,ok,True,True,30,0.00018014049597886843,32,0.00018007698888530265,4,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,14.51385102700442
Synthetic,seed20000_sample3769,luo_linf_de_2022_adaptation,ok,True,True,1,0.008310744339260781,32,0.00014513602910592226,93,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,588.9009810052812
Synthetic,seed20000_sample1922,dung_direct_knot_2017_adaptation,ok,True,True,22,0.00047616663107014214,32,6.421004079216439e-05,31,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,602.745465002954
Synthetic,seed20000_sample1922,kang_sparse_2015_adaptation,ok,True,True,32,0.00021311603449021058,32,0.00021311603449021058,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,32,10.94250997994095
Synthetic,seed20000_sample1922,luo_linf_de_2022_adaptation,ok,True,True,1,0.006144546721182691,32,0.0002121847109094703,93,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,585.0646810140461
Synthetic,seed20000_sample1306,dung_direct_knot_2017_adaptation,ok,True,True,23,0.0006471665948231783,32,7.948761120628822e-05,28,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,654.2541600065306
Synthetic,seed20000_sample1306,kang_sparse_2015_adaptation,ok,True,True,32,0.00027899082469895166,32,0.00027899082469895166,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,32,10.962136031594127
Synthetic,seed20000_sample1306,luo_linf_de_2022_adaptation,ok,True,True,1,0.010444474563708969,32,0.0002633379086913064,93,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,587.8123210277408
Synthetic,seed20000_sample2647,dung_direct_knot_2017_adaptation,ok,True,True,22,0.0007476697571324303,32,6.258383449732746e-05,31,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,654.1336569935083
Synthetic,seed20000_sample2647,kang_sparse_2015_adaptation,ok,True,True,32,0.00026985818583934076,32,0.00026985818583934076,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,32,11.141264985781163
Synthetic,seed20000_sample2647,luo_linf_de_2022_adaptation,ok,True,True,1,0.006400815069461844,32,0.0002573521391097356,93,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,583.6540499585681
Synthetic,seed20000_sample2880,dung_direct_knot_2017_adaptation,ok,True,True,24,0.0005714805517806594,32,8.153058678851292e-05,25,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,694.8103430331685
Synthetic,seed20000_sample2880,kang_sparse_2015_adaptation,ok,True,True,2,0.0051640429911141055,32,0.0002540542511730267,91,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,123.54633200448006
Synthetic,seed20000_sample2880,luo_linf_de_2022_adaptation,ok,True,True,1,0.008592032669770438,32,0.0002543294373279947,93,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,587.8720430191606
Synthetic,seed20000_sample1149,dung_direct_knot_2017_adaptation,ok,True,True,23,0.0009075849955034614,32,8.408427163243198e-05,28,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,665.1637009927072
Synthetic,seed20000_sample1149,kang_sparse_2015_adaptation,ok,True,True,32,0.0004137390946085224,32,0.0004137390946085224,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,32,11.069311993196607
Synthetic,seed20000_sample1149,luo_linf_de_2022_adaptation,ok,True,True,1,0.0070698282646074395,32,0.0004137390946085224,93,uniform_capacity_fallback,budget_exhausted_without_feasible_fit,32,585.6285699992441
Synthetic,seed20000_sample650,dung_direct_knot_2017_adaptation,ok,True,True,25,0.0005702406021066278,32,9.989586597411752e-05,22,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,676.0681160376407
Synthetic,seed20000_sample650,kang_sparse_2015_adaptation,ok,True,True,28,0.0004180354914142862,32,0.00039870949737103793,10,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,21.347333036828786
Synthetic,seed20000_sample650,luo_linf_de_2022_adaptation,ok,True,True,1,0.007431807435953405,32,0.00036015399283252343,93,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,585.8913880074397
Synthetic,seed20000_sample2103,dung_direct_knot_2017_adaptation,ok,True,True,25,0.00035669969395639656,32,8.71098863299237e-05,22,residual_guided_augmentation,budget_exhausted_without_feasible_fit,32,702.8845740132965
Synthetic,seed20000_sample2103,kang_sparse_2015_adaptation,ok,True,True,32,0.0003583621905988883,32,0.0003583621905988883,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,32,11.057568015530705
Synthetic,seed20000_sample2103,luo_linf_de_2022_adaptation,ok,True,True,1,0.008251329295825864,32,0.0003583621905988883,93,uniform_capacity_fallback,budget_exhausted_without_feasible_fit,32,586.181030026637
UJI,uji2_07539_stroke_00,dung_direct_knot_2017_adaptation,ok,True,True,3,0.00016794935805690696,4,4.490223347943162e-05,3,residual_guided_augmentation,repaired_feasible,32,72.75806402321905
UJI,uji2_07539_stroke_00,kang_sparse_2015_adaptation,ok,True,False,6,2.859059875439857e-05,6,2.859059875439857e-05,0,native,native_feasible,32,984.1313670040108
UJI,uji2_07539_stroke_00,luo_linf_de_2022_adaptation,ok,True,True,2,0.00011123597825798027,5,3.112560052622531e-05,9,residual_guided_augmentation,repaired_feasible,32,2495.0162759632803
UJI,uji2_08691_stroke_00,dung_direct_knot_2017_adaptation,ok,True,True,4,0.0006259869886449837,8,1.8473366923423798e-05,12,residual_guided_augmentation,repaired_feasible,32,126.30869902204722
UJI,uji2_08691_stroke_00,kang_sparse_2015_adaptation,ok,True,False,14,2.5607932552378242e-05,14,2.5607932552378242e-05,0,native,native_feasible,32,831.8041720194742
UJI,uji2_08691_stroke_00,luo_linf_de_2022_adaptation,ok,True,True,2,0.0015300445434669049,7,3.7908074554675906e-05,15,residual_guided_augmentation,repaired_feasible,32,2716.780052985996
UJI,uji2_05687_stroke_00,dung_direct_knot_2017_adaptation,ok,True,True,7,0.000576551171801072,12,4.110546054275896e-05,15,residual_guided_augmentation,repaired_feasible,32,184.59480203455314
UJI,uji2_05687_stroke_00,kang_sparse_2015_adaptation,ok,True,False,32,2.0592796299421945e-05,32,2.0592796299421945e-05,0,native,native_feasible,32,400.568621000275
UJI,uji2_05687_stroke_00,luo_linf_de_2022_adaptation,ok,True,True,1,0.012642498989742436,18,4.407848110575506e-05,51,residual_guided_augmentation,repaired_feasible,32,2309.698493045289
UJI,uji2_09129_stroke_00,dung_direct_knot_2017_adaptation,ok,True,True,4,0.003002821520845207,9,3.684061848772894e-05,15,residual_guided_augmentation,repaired_feasible,32,112.96452203532681
UJI,uji2_09129_stroke_00,kang_sparse_2015_adaptation,ok,True,False,32,2.0053168061329457e-05,32,2.0053168061329457e-05,0,native,native_feasible,32,398.6142330104485
UJI,uji2_09129_stroke_00,luo_linf_de_2022_adaptation,ok,True,True,2,0.004094864546628974,12,4.5838500634823796e-05,30,residual_guided_augmentation,repaired_feasible,32,2358.530933968723
UJI,uji2_02841_stroke_01,dung_direct_knot_2017_adaptation,ok,True,False,3,2.1114262825344873e-05,3,2.1114262825344873e-05,0,native,native_feasible,32,68.6350809992291
UJI,uji2_02841_stroke_01,kang_sparse_2015_adaptation,ok,True,False,28,1.8611967408692747e-06,28,1.8611967408692747e-06,0,native,native_feasible,32,1158.6817150237039
UJI,uji2_02841_stroke_01,luo_linf_de_2022_adaptation,ok,True,False,6,1.0770793308675968e-05,6,1.0770793308675968e-05,0,native,native_feasible,32,2704.1796459816396
UJI,uji2_05191_stroke_01,dung_direct_knot_2017_adaptation,ok,True,False,3,2.0522469492194204e-05,3,2.0522469492194204e-05,0,native,native_feasible,32,67.15257000178099
UJI,uji2_05191_stroke_01,kang_sparse_2015_adaptation,ok,True,False,24,3.6888261573351274e-06,24,3.6888261573351274e-06,0,native,native_feasible,32,1084.9386299960315
