sample_id,source_dataset,group_id,split,reference_point_count,model_point_count,retained_internal_knots,normalized_input_refit_mse,normalized_reference_mse,normalized_reference_rms,normalized_point_distance_p95,normalized_point_distance_max,normalized_symmetric_chamfer_mse,normalized_hausdorff,original_unit_reference_mse,original_unit_reference_rms,network_batch_time_ms,network_amortized_time_ms
natural_earth_10m_coastline_0fa340655c2b_w000_0fa34065,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+160.000:lat-20.000:size5deg,test,768,192,11,0.00030989833653658605,0.000312794823868347,0.017686006442053193,0.03118294442508996,0.07707122700144427,0.0001773661034145267,0.07232300169069815,28505.392866779715,168.83540169875428,19.30250000441447,1.2064062502759043
natural_earth_10m_coastline_89cf54acdc77_w000_89cf54ac,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon-005.000:lat+55.000:size5deg,test,768,192,18,0.0010962240761809318,0.001124402096237492,0.033532105454884456,0.06806337599672341,0.10330560564350924,0.0007267417932853202,0.08541313659297227,80155.49653679607,283.1174606710015,19.30250000441447,1.2064062502759043
natural_earth_10m_coastline_a03a74fc862d_w000_a03a74fc,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon-020.000:lat+30.000:size5deg,test,768,192,19,8.131924815482892e-05,8.312957460164115e-05,0.00911754213599483,0.020617074268958972,0.032977802368753896,0.00011044526050161651,0.032446005266710196,105.98023094945194,10.294670026253971,20.06979999714531,1.2543624998215819
natural_earth_10m_coastline_9be4d3e5c586_w000_9be4d3e5,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+105.000:lat+20.000:size5deg,test,768,192,13,0.0007040741970122693,0.0007029371686173913,0.026512962275411462,0.053124859365631556,0.0809077122817955,0.00046321349421341604,0.0797499174187028,180791.5842865739,425.19593634767244,20.06979999714531,1.2543624998215819
natural_earth_10m_coastline_3243ea76a286_w000_3243ea76,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon-010.000:lat+55.000:size5deg,test,768,192,19,0.00022654539930409346,0.00023761148581891321,0.015414651660641352,0.030830119532113717,0.049591342684248585,0.00019237138216865018,0.04804416418271655,27042.205626301733,164.44514473313504,20.06979999714531,1.2543624998215819
natural_earth_10m_coastline_3fe4379d1952_w000_3fe4379d,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+095.000:lat+05.000:size5deg,test,768,192,10,0.0018186364438767747,0.0019192855519301142,0.043809651355952536,0.09290951994251112,0.13133511333472464,0.0010220142540234498,0.11880662772726765,106916.302699061,326.98058459037134,20.06979999714531,1.2543624998215819
natural_earth_10m_coastline_8ec630d2ee27_w000_8ec630d2,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+020.000:lat+70.000:size5deg,test,768,192,12,0.0001788530447730944,0.00017516134004446105,0.013234853230937661,0.027163857831544406,0.0545013886954036,0.0001413885835326334,0.053053144093381514,3903.335806016402,62.476682098334905,20.06979999714531,1.2543624998215819
natural_earth_10m_coastline_aad2d7526620_w000_aad2d752,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+175.000:lat-20.000:size5deg,test,768,192,11,0.0001887982096587627,0.0002023144084525013,0.01422372695366799,0.02701638578948347,0.05187867633435558,0.0001684700237751208,0.046148906064459,4454.391413089554,66.74122723691522,20.06979999714531,1.2543624998215819
natural_earth_10m_coastline_1358445e349c_w005_d3971988,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+020.000:lat+65.000:size5deg,test,768,192,10,0.004062536621865425,0.005266541722544832,0.07257094268744779,0.12508510114959548,0.1953571722123992,0.0015728760236871765,0.1669839864771882,563009459.3852047,23727.82036734948,20.06979999714531,1.2543624998215819
natural_earth_10m_coastline_861e122362d6_w000_861e1223,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon-075.000:lat+35.000:size5deg,test,768,192,18,0.0004506345685815442,0.0004526823355245604,0.021276332755542256,0.043771039926091035,0.0898307331709193,0.00034782015396918255,0.08615608228982237,25456.80707301649,159.55189460804434,20.06979999714531,1.2543624998215819
natural_earth_10m_coastline_6cb7cf9e686d_w000_6cb7cf9e,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+020.000:lat+70.000:size5deg,test,768,192,15,0.003753522155970303,0.0038418959178787952,0.061983029273171175,0.11522453082044114,0.18639517998110847,0.0018905594741846833,0.1679005081859129,1625466.3085600848,1274.9377665439536,20.06979999714531,1.2543624998215819
natural_earth_10m_coastline_8d3a1e8fd25d_w000_8d3a1e8f,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon-115.000:lat+25.000:size5deg,test,768,192,19,0.0003193943325888356,0.0003530137938001976,0.0187886613094227,0.03933038495934648,0.07168642759223298,0.0002332254060241197,0.06563215821434533,1544.860930103963,39.304718929207,20.06979999714531,1.2543624998215819
natural_earth_10m_coastline_c22953000c62_w000_c2295300,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+105.000:lat+20.000:size5deg,test,768,192,18,7.957554346215697e-05,8.440722109682834e-05,0.009187340262384339,0.019546631963526462,0.04450897007401713,0.00011058954028871234,0.03683622440031518,879.9495367687006,29.663943378598546,20.06979999714531,1.2543624998215819
natural_earth_10m_coastline_e29cd5516689_w000_e29cd551,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+120.000:lat+35.000:size5deg,test,768,192,18,5.8052141129553416e-05,5.9073920787267846e-05,0.007685956075028522,0.014805361552722138,0.038394733455685795,8.089444184811848e-05,0.03360356600575042,559.0579587830849,23.64440650096942,20.06979999714531,1.2543624998215819
natural_earth_10m_coastline_b70c1e72dcd6_w000_b70c1e72,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+175.000:lat-20.000:size5deg,test,768,192,14,0.0010238050489782557,0.0012729925488307668,0.03567902113050142,0.06443490134261542,0.09923213921017893,0.0006597338595991137,0.09715120354186059,8282645.038242869,2877.9584844543656,20.06979999714531,1.2543624998215819
natural_earth_10m_coastline_c2bd94d36c73_w000_c2bd94d3,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+105.000:lat+20.000:size5deg,test,768,192,23,4.795216577749964e-05,4.7483804667277796e-05,0.006890849342953145,0.015321572814823997,0.037181965375001166,5.834025637655669e-05,0.031701589878295106,3556.649261895594,59.63764970130525,20.06979999714531,1.2543624998215819
natural_earth_10m_coastline_726ceccedbc2_w000_726cecce,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+120.000:lat+30.000:size5deg,test,768,192,16,6.386849507056411e-05,6.226755233927651e-05,0.007890979174936181,0.015276586423184782,0.029417869115409296,8.844547380268297e-05,0.025615070591561283,1820.6874540292108,42.66951434020793,20.06979999714531,1.2543624998215819
natural_earth_10m_coastline_dfd49fadd86c_w000_dfd49fad,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon-010.000:lat+55.000:size5deg,test,768,192,14,0.0012493712874639014,0.001295009184243262,0.035986236038842156,0.07015903011741044,0.09345496489766955,0.0008257560308251913,0.08875867369780521,58694.40714649132,242.26928642832817,20.06979999714531,1.2543624998215819
natural_earth_10m_coastline_5262928b9b65_w000_5262928b,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon-125.000:lat-25.000:size5deg,test,768,192,17,4.8877220104239535e-05,6.975859630712489e-05,0.008352161175834963,0.014964509064147279,0.03835373421714149,8.25686003978027e-05,0.03228899896687019,92.84100357650236,9.635403654051155,20.120700035477057,1.257543752217316
natural_earth_10m_coastline_491e0edb8e55_w000_491e0edb,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon-170.000:lat+65.000:size5deg,test,768,192,18,2.5350471163959837e-05,3.124982458644151e-05,0.005590154254261819,0.009032292835985485,0.027630130998617355,5.587793469463661e-05,0.026321103315821846,346.38209347359606,18.611343139966984,20.120700035477057,1.257543752217316
natural_earth_10m_coastline_77498f9eee04_w000_77498f9e,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon-080.000:lat+20.000:size5deg,test,768,192,14,0.001992029376447121,0.0020487163324882495,0.04526274773462444,0.09136451366628871,0.13460199134148168,0.0013820501203091822,0.11996095974005108,473575.20925006917,688.1680094643089,20.120700035477057,1.257543752217316
natural_earth_10m_coastline_c42cc0456db6_w000_c42cc045,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon-070.000:lat-70.000:size5deg,test,768,192,14,0.0010757325538540109,0.0011418528885223484,0.03379131380284508,0.06244479953698009,0.09274758972178124,0.0008442086511340904,0.08400872923407272,591620.7052851561,769.1688405578817,20.120700035477057,1.257543752217316
natural_earth_10m_coastline_3026fcf8dad8_w000_3026fcf8,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+120.000:lat+35.000:size5deg,test,768,192,18,6.892557358731086e-05,8.460279959782682e-05,0.009197978016815806,0.016446512921906013,0.045878434404388775,8.19264986117596e-05,0.0373570890449546,279.11656322792516,16.706781953084956,20.120700035477057,1.257543752217316
natural_earth_10m_coastline_75499b12a1ac_w000_75499b12,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+165.000:lat-10.000:size5deg,test,768,192,19,7.452073597987845e-05,7.343274423473373e-05,0.008569290766144754,0.015928606258044417,0.04006424046378903,0.0001031236952239871,0.03997353450555172,394.5776192551788,19.863977931300138,20.120700035477057,1.257543752217316
natural_earth_10m_coastline_89e3d1a22eea_w000_89e3d1a2,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+165.000:lat-05.000:size5deg,test,768,192,19,0.00018516459348395833,0.0001842700812818174,0.01357461164386729,0.02871359928940182,0.048499825647562396,0.00021804109245133623,0.04509254021238577,684.5553354605977,26.16400839819078,20.120700035477057,1.257543752217316
natural_earth_10m_coastline_a98980b3ab58_w000_a98980b3,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+175.000:lat-20.000:size5deg,test,768,192,21,0.00019211383205164497,0.0002313699268952596,0.015210848986669337,0.02892945836341088,0.05555702511405478,0.00020240255272606603,0.05619561277154119,4521.661561712508,67.24330124043962,20.120700035477057,1.257543752217316
natural_earth_10m_coastline_01904916633d_w000_01904916,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+095.000:lat+05.000:size5deg,test,768,192,15,0.0001087767562474839,0.00010893531681276369,0.010437208286355297,0.02095824750216303,0.029769988465189606,0.00014977159084482244,0.030196533454270463,985.9718215518125,31.400188240706655,20.120700035477057,1.257543752217316
natural_earth_10m_coastline_848efd3f9e9b_w000_848efd3f,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+135.000:lat-15.000:size5deg,test,768,192,21,0.0004971953281768337,0.0005760997607337088,0.024002078258636456,0.04416212346575926,0.0798854608185985,0.0004765337355010703,0.0665361698161224,77793.25138529016,278.91441587929825,20.120700035477057,1.257543752217316
natural_earth_10m_coastline_46ac5a8ae8fc_w000_46ac5a8a,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon-010.000:lat+55.000:size5deg,test,768,192,17,0.002594668033525609,0.0027742095262123026,0.0526707653847208,0.09273396980589552,0.13487217035600427,0.0014154349560581854,0.12029984339298093,731581.0898346873,855.3251369126756,20.120700035477057,1.257543752217316
natural_earth_10m_coastline_5f9bc59c02de_w000_5f9bc59c,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon-010.000:lat+55.000:size5deg,test,768,192,20,0.00011626575292857798,0.00011995023022343434,0.010952179245402914,0.021856340593760452,0.036808673822261224,0.00013232968139112645,0.03305156888649477,18129.45766666819,134.6456745189692,20.120700035477057,1.257543752217316
natural_earth_10m_coastline_ecb9c8706f31_w000_ecb9c870,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+095.000:lat+05.000:size5deg,test,768,192,19,4.4278956774941655e-05,4.3831372266012776e-05,0.006620526585250812,0.01162656959058655,0.028656394274060585,8.312275818370214e-05,0.024153270454219396,1742.2183280850768,41.73988893235195,20.120700035477057,1.257543752217316
natural_earth_10m_coastline_45e16a3d0a4e_w000_45e16a3d,natural_earth_10m_coastline,natural_earth_10m_coastline:tile:lon+115.000:lat+25.000:size5deg,test,768,192,22,0.001195230960356988,0.0012221394036089326,0.03495911045219733,0.06959094843543048,0.09779721550176462,0.0007989989007749408,0.09237841098868896,255119.61141479894,505.09366598166616,20.120700035477057,1.257543752217316
