sample_id,source_dataset,group_id,split,reference_point_count,model_point_count,retained_internal_knots,normalized_input_refit_mse,normalized_reference_mse,normalized_reference_rms,normalized_point_distance_p95,normalized_point_distance_max,normalized_symmetric_chamfer_mse,normalized_hausdorff,original_unit_reference_mse,original_unit_reference_rms,network_batch_time_ms,network_amortized_time_ms
usgs_tnm_contours_large_scale_2b5974e56256_w000_2b5974e5,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-105.500:lat+39.750:size0.25deg,test,768,192,10,0.006003787423695373,0.006063400337635995,0.07786783891720635,0.14508960539344223,0.19546219594674286,0.0032585336732758063,0.16133296666790692,45400.63940399752,213.07425795716742,21.141450008144602,1.3213406255090376
usgs_tnm_contours_large_scale_74ea23aa5d13_w000_74ea23aa,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-105.500:lat+39.750:size0.25deg,test,768,192,18,0.0004080431033376141,0.0004119852186519885,0.020297419014544398,0.03660045676292555,0.06487811232377992,0.0003488376130537066,0.05480737045561037,265.137132835153,16.28303205288109,21.141450008144602,1.3213406255090376
usgs_tnm_contours_large_scale_e688d45d78bc_w000_e688d45d,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-105.500:lat+39.750:size0.25deg,test,768,192,23,6.077916862208529e-05,5.980119379706001e-05,0.007733123159310216,0.015662167031244727,0.03323588402918425,0.00010403040291648166,0.031503436190562416,1.1302575105103625,1.063135697129187,21.141450008144602,1.3213406255090376
usgs_tnm_contours_large_scale_ca84d64ef1e6_w000_ca84d64e,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-083.750:lat+35.250:size0.25deg,test,768,192,16,0.001115942800321784,0.0020693705058618876,0.04549033420257415,0.07442014477161135,0.08949058964124086,0.000629047034855108,0.07766686995302806,21489.524453069927,146.5930573153788,21.141450008144602,1.3213406255090376
usgs_tnm_contours_large_scale_9eea178bfaf3_w000_9eea178b,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-083.750:lat+35.250:size0.25deg,test,768,192,13,0.0013783877388317655,0.001436101379516007,0.03789592827093706,0.06331017064529368,0.07911436907177245,0.0009236305898223025,0.07279243195867657,5577.007825054784,74.67936679602194,21.141450008144602,1.3213406255090376
usgs_tnm_contours_large_scale_00dbcc0da8a0_w000_00dbcc0d,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-105.500:lat+39.750:size0.25deg,test,768,192,23,5.868846807494542e-06,5.271641778806824e-06,0.0022960056138447973,0.004162016422206816,0.005933067151641463,6.019687794270201e-05,0.015057427482414305,0.21610234143525145,0.46486809036032095,21.141450008144602,1.3213406255090376
usgs_tnm_contours_large_scale_dd0873beb3df_w001_a78b42e5,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-120.000:lat+38.750:size0.25deg,test,768,192,9,0.001333463757526047,0.0013533381287188725,0.03678774427331571,0.06379325696813706,0.0982392040355692,0.000786654148952966,0.0919571468121889,4836.278860655396,69.5433595726824,21.141450008144602,1.3213406255090376
usgs_tnm_contours_large_scale_6b623e04632b_w000_6b623e04,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-105.500:lat+39.750:size0.25deg,test,768,192,27,6.669523944869352e-06,6.08282621947948e-06,0.002466338626279749,0.004860172808965261,0.006975498097914281,6.488616456151216e-05,0.014547792610619918,0.10323622377809141,0.32130394298559645,21.141450008144602,1.3213406255090376
usgs_tnm_contours_large_scale_9fa6ac45ebc7_w000_9fa6ac45,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-105.500:lat+39.750:size0.25deg,test,768,192,22,0.00012439844742308053,0.0001261224532363281,0.011230425336394349,0.020556233991883176,0.03242320732957469,9.458511643511662e-05,0.02940039260450847,140.6753603254658,11.860664413322965,21.141450008144602,1.3213406255090376
usgs_tnm_contours_large_scale_d0abc90529d9_w000_d0abc905,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-105.500:lat+39.750:size0.25deg,test,768,192,13,0.0021616939181298834,0.0022096888005524334,0.04700732709432045,0.08977999783123553,0.12237058294754453,0.001227976193701845,0.10588151686438096,1198.8412973917157,34.62428768063995,21.141450008144602,1.3213406255090376
usgs_tnm_contours_large_scale_4824ff0e4548_w000_4824ff0e,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-105.500:lat+39.750:size0.25deg,test,768,192,28,1.3880389386105773e-05,1.4352189416769739e-05,0.003788428357085526,0.008076491169731125,0.019147466449777824,4.2696092330994954e-05,0.020688164815167623,0.24055738104650906,0.49046649329644226,21.141450008144602,1.3213406255090376
usgs_tnm_contours_large_scale_706049154816_w000_70604915,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-083.750:lat+35.250:size0.25deg,test,768,192,11,0.002524137244011019,0.002712374788735696,0.052080464559522664,0.09901668609553474,0.14157824205612946,0.0013914831788020539,0.12562930672750539,9911.662485262246,99.55733265441701,25.33099998254329,1.5831874989089556
usgs_tnm_contours_large_scale_0c7621f99853_w000_0c7621f9,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-083.750:lat+35.250:size0.25deg,test,768,192,25,1.0391266264109371e-05,1.0270037586339978e-05,0.0032046899360686954,0.006653547075067719,0.009490452188754677,2.395671770021531e-05,0.010338031084582738,1.4938774749174824,1.2222428052222203,25.33099998254329,1.5831874989089556
usgs_tnm_contours_large_scale_a62c62d4359c_w000_a62c62d4,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-105.500:lat+39.750:size0.25deg,test,768,192,14,0.006255105004490784,0.006918098644130816,0.0831751083205235,0.1753750838668528,0.2183135102573424,0.002851107338806682,0.20093850282783823,74497.99017775618,272.94319954480676,25.33099998254329,1.5831874989089556
usgs_tnm_contours_large_scale_f42a4436beb5_w000_f42a4436,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-105.500:lat+39.750:size0.25deg,test,768,192,28,7.021575833705564e-05,6.990980885515578e-05,0.008361208576226034,0.01701086308637349,0.02919878716244928,0.0001254950534823212,0.02847191210460861,12.762957731126894,3.572528198786805,25.33099998254329,1.5831874989089556
usgs_tnm_contours_large_scale_1aeb9af835e9_w000_1aeb9af8,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-105.500:lat+39.750:size0.25deg,test,768,192,12,0.0005791269149303136,0.0005841738549278798,0.024169688763570785,0.04867140621157413,0.05994269919144092,0.00038068528580967743,0.059178212079561664,1180.386226887278,34.35674936438659,25.33099998254329,1.5831874989089556
usgs_tnm_contours_large_scale_75eb145ea2fc_w000_75eb145e,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-105.500:lat+39.750:size0.25deg,test,768,192,23,7.716386075848392e-05,7.789385338779043e-05,0.008825749451904378,0.01649484501852558,0.027668857657722777,8.331540754847878e-05,0.026973036230831953,57.381401073310094,7.575051225787855,25.33099998254329,1.5831874989089556
usgs_tnm_contours_large_scale_7a77b9586578_w000_7a77b958,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-105.500:lat+39.750:size0.25deg,test,768,192,15,3.2823031190085515e-05,3.249769572065178e-05,0.00570067502324521,0.010858920843073175,0.015539220513743466,8.43402143018257e-05,0.01667862352503335,0.042155483528886886,0.20531800585649296,25.33099998254329,1.5831874989089556
usgs_tnm_contours_large_scale_20c4a4beca43_w000_20c4a4be,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-083.750:lat+35.250:size0.25deg,test,768,192,20,2.9867196755385974e-06,2.972729934507113e-06,0.001724160646374668,0.0035103189634929036,0.006633004792318468,1.303271069665917e-05,0.006610567364832523,0.013803415100587817,0.1174879359789243,25.33099998254329,1.5831874989089556
usgs_tnm_contours_large_scale_e0532a76a1c8_w000_e0532a76,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-105.500:lat+39.750:size0.25deg,test,768,192,15,7.519692089749735e-05,0.00011110027908477096,0.010540411713247778,0.019000825129294574,0.03071447217878407,6.803887011408071e-05,0.026744803816548913,256.32270076156743,16.010081222828553,25.33099998254329,1.5831874989089556
usgs_tnm_contours_large_scale_71103f8df6d1_w000_71103f8d,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-105.500:lat+39.750:size0.25deg,test,768,192,28,5.203112467126405e-06,5.5463636914594735e-06,0.002355071907916927,0.004148361833199929,0.010905570121946644,5.9647280013011835e-05,0.013204161264818173,0.15025476730382584,0.3876270982578822,25.33099998254329,1.5831874989089556
usgs_tnm_contours_large_scale_08f135f10a05_w000_08f135f1,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-105.500:lat+39.750:size0.25deg,test,768,192,18,6.4132170526463525e-06,6.334856501895349e-06,0.002516914083137394,0.0048829111621188775,0.008221426886325862,2.3784494304432416e-05,0.009804981081915753,0.0378376427766541,0.19451900363885813,25.33099998254329,1.5831874989089556
usgs_tnm_contours_large_scale_7f0f13a98df7_w000_7f0f13a9,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-105.500:lat+39.750:size0.25deg,test,768,192,24,4.973287959827921e-05,4.922937936427375e-05,0.00701636511053079,0.014414535383328483,0.026060718028556324,8.079144164299125e-05,0.02503080709217258,3.746594213547191,1.9356121030689983,25.33099998254329,1.5831874989089556
usgs_tnm_contours_large_scale_2c44653fffbc_w001_7ea9e805,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-120.000:lat+38.750:size0.25deg,test,768,192,12,0.0018795139123483795,0.0019500205125917308,0.04415903659039371,0.07783315900862293,0.12881566139681894,0.0009453607715806495,0.08721350003561908,6625.695593509512,81.39837586530527,25.33099998254329,1.5831874989089556
usgs_tnm_contours_large_scale_ea1bc3a1869d_w000_ea1bc3a1,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-105.500:lat+39.750:size0.25deg,test,768,192,16,0.0034119717656622265,0.003546209256788195,0.05955005673203171,0.1068109985227732,0.1429108067292393,0.001884632147000006,0.12026869522414006,27630.08313422116,166.2229921948861,25.33099998254329,1.5831874989089556
