sample_id,source_dataset,group_id,split,reference_point_count,model_point_count,deployment_mode,retained_internal_knots,final_internal_knots,normalized_input_refit_mse,normalized_reference_mse,normalized_reference_rms,normalized_point_distance_p95,normalized_point_distance_max,normalized_symmetric_chamfer_mse,normalized_hausdorff,original_unit_reference_mse,original_unit_reference_rms,network_batch_time_ms,network_amortized_time_ms,learned_retained_internal_knots,learned_internal_knots,learned_normalized_reference_mse,learned_normalized_reference_rms,certified_target_mse,certified_status,certified_threshold_satisfied,reference_certificate_valid,reference_certificate_scope,continuous_curve_guaranteed,globally_minimal_knot_count_guaranteed,certified_failure_reason,certified_full_column_rank,certified_expected_solver_rank,certified_solver_rank,certified_rank_safe_max_knots,certified_effective_max_knots,certified_supplied_initial_count,certified_sanitized_initial_count,certified_added_knot_count,certified_position_refinement_used,certified_interpolation_fallback_attempted,certified_interpolation_fallback_used,certified_tolerance_polyline_fallback_attempted,certified_tolerance_polyline_fallback_used,certified_tolerance_polyline_vertex_count,certified_tolerance_polyline_measured_mse,certified_tolerance_polyline_insertion_count,certified_tolerance_polyline_compaction_removed_count,certified_tolerance_polyline_exceeded_adaptive_max_knots,certified_polyline_exact_fallback_attempted,certified_polyline_exact_fallback_used,certified_polyline_exceeded_adaptive_max_knots,certified_final_control_point_count,certified_maximum_internal_knot_multiplicity,certified_refit_count,certified_insertion_candidate_evaluations,certified_position_refit_count,certified_endpoint_max_distance,certified_postprocess_time_ms
usgs_tnm_contours_large_scale_a0d5104896a8_w000_a0d51048,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-120.000:lat+38.750:size0.25deg,test,768,192,certified,171,"[0.014443008913496416, 0.014443008913496416, 0.014443008913496416, 0.024947194396005533, 0.024947194396005533, 0.024947194396005533, 0.03531794164663158, 0.03531794164663158, 0.03531794164663158, 0.05105621522456808, 0.05105621522456808, 0.05105621522456808, 0.07714309081269263, 0.07714309081269263, 0.07714309081269263, 0.09154132875365145, 0.09154132875365145, 0.09154132875365145, 0.12151715280642203, 0.12151715280642203, 0.12151715280642203, 0.12531258678147117, 0.12531258678147117, 0.12531258678147117, 0.1318334193195636, 0.1318334193195636, 0.1318334193195636, 0.14354937838306825, 0.14354937838306825, 0.14354937838306825, 0.15786329825067102, 0.15786329825067102, 0.15786329825067102, 0.17357749388066654, 0.17357749388066654, 0.17357749388066654, 0.18403289250392976, 0.18403289250392976, 0.18403289250392976, 0.1918752017192099, 0.1918752017192099, 0.1918752017192099, 0.21923727634951762, 0.21923727634951762, 0.21923727634951762, 0.2387662142916943, 0.2387662142916943, 0.2387662142916943, 0.25317002252712534, 0.25317002252712534, 0.25317002252712534, 0.2663004780324728, 0.2663004780324728, 0.2663004780324728, 0.2858984533653732, 0.2858984533653732, 0.2858984533653732, 0.2934952662272885, 0.2934952662272885, 0.2934952662272885, 0.30914612541107195, 0.30914612541107195, 0.30914612541107195, 0.3349668914908758, 0.3349668914908758, 0.3349668914908758, 0.3544074392293934, 0.3544074392293934, 0.3544074392293934, 0.3635177057138616, 0.3635177057138616, 0.3635177057138616, 0.38831446288667687, 0.38831446288667687, 0.38831446288667687, 0.40663893133166557, 0.40663893133166557, 0.40663893133166557, 0.4144265410323188, 0.4144265410323188, 0.4144265410323188, 0.43919871949049943, 0.43919871949049943, 0.43919871949049943, 0.4535987130056008, 0.4535987130056008, 0.4535987130056008, 0.4627079402723034, 0.4627079402723034, 0.4627079402723034, 0.47842583876753486, 0.47842583876753486, 0.47842583876753486, 0.4954670295297719, 0.4954670295297719, 0.4954670295297719, 0.504525926055814, 0.504525926055814, 0.504525926055814, 0.5306675755144404, 0.5306675755144404, 0.5306675755144404, 0.5397351127779031, 0.5397351127779031, 0.5397351127779031, 0.549910701758948, 0.549910701758948, 0.549910701758948, 0.5656509303136839, 0.5656509303136839, 0.5656509303136839, 0.5997618150534544, 0.5997618150534544, 0.5997618150534544, 0.6062919495406073, 0.6062919495406073, 0.6062919495406073, 0.6311815499916558, 0.6311815499916558, 0.6311815499916558, 0.6556712407958033, 0.6556712407958033, 0.6556712407958033, 0.6608846576090148, 0.6608846576090148, 0.6608846576090148, 0.6740012977752865, 0.6740012977752865, 0.6740012977752865, 0.683067329893913, 0.683067329893913, 0.683067329893913, 0.6961492994892381, 0.6961492994892381, 0.6961492994892381, 0.7065345470841263, 0.7065345470841263, 0.7065345470841263, 0.7270377576201518, 0.7270377576201518, 0.7270377576201518, 0.8213251462225256, 0.8213251462225256, 0.8213251462225256, 0.8474307355112384, 0.8474307355112384, 0.8474307355112384, 0.8526564391236503, 0.8526564391236503, 0.8526564391236503, 0.8800033037091444, 0.8800033037091444, 0.8800033037091444, 0.8943452456287624, 0.8943452456287624, 0.8943452456287624, 0.916558115366769, 0.916558115366769, 0.916558115366769, 0.9296557037560059, 0.9296557037560059, 0.9296557037560059, 0.949092971529357, 0.949092971529357, 0.949092971529357, 0.9542591066354752, 0.9542591066354752, 0.9542591066354752, 0.9790362236273293, 0.9790362236273293, 0.9790362236273293]",0.000999600883197156,9.986822377363887e-06,0.0031601934082210676,0.0060906952863590755,0.01115835078225743,,,72.86677789242805,8.536203950962514,25.479800009634346,5.095960001926869,12,"[0.09377186000347137, 0.1783030480146408, 0.26734745502471924, 0.33868324756622314, 0.4151294231414795, 0.47853925824165344, 0.6273720860481262, 0.6631155610084534, 0.7130408883094788, 0.80555659532547, 0.8284876346588135, 0.8442061543464661]",0.0010026249503364752,0.031664253509856743,1e-05,tolerance_polyline_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,,175,,764,28,12,12,159,False,False,False,True,True,59,9.986822377363889e-06,58,1,True,False,False,False,175,3,65,64,0,0.0,383.5831999895163
usgs_tnm_contours_large_scale_2ab4212fc9c6_w000_2ab4212f,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-105.500:lat+39.750:size0.25deg,test,768,192,certified,21,"[0.15048592577415468, 0.19497613122497215, 0.22808418168689262, 0.25614839991359645, 0.26717392813300705, 0.30376754666234074, 0.3405537303311798, 0.3600757485323723, 0.40301768383886183, 0.4246645452780772, 0.4585448947776181, 0.4868920604305975, 0.5282231133843337, 0.5378804628531213, 0.5712597914873815, 0.5863128479111381, 0.6150233991014101, 0.6496892305322702, 0.7099733920923614, 0.7933789793784117, 0.8531471612840377]",3.8583591442279165e-06,2.5586986833162573e-06,0.0015995932868439582,0.003895497530322551,0.006711294213681856,,,0.016858754434067768,0.1298412662987687,25.479800009634346,5.095960001926869,21,"[0.1509048342704773, 0.193673774600029, 0.22881411015987396, 0.25663256645202637, 0.2695610523223877, 0.3064020574092865, 0.3414904773235321, 0.3615801930427551, 0.40575554966926575, 0.42798808217048645, 0.45823004841804504, 0.48710715770721436, 0.5253514647483826, 0.5346879363059998, 0.5691570043563843, 0.5847238898277283, 0.6131097674369812, 0.6459278464317322, 0.7082738876342773, 0.7941667437553406, 0.8533962965011597]",3.7934401207586965e-06,0.001947675568660935,1e-05,initial_reference_refit_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,25,25,764,28,21,21,0,False,False,False,False,False,,,0,0,False,False,False,False,25,1,1,0,0,0.0,6.140000012237579
usgs_tnm_contours_large_scale_0cc46afd22b7_w000_0cc46afd,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-105.500:lat+39.750:size0.25deg,test,768,192,certified,129,"[0.02346408423196095, 0.02346408423196095, 0.02346408423196095, 0.05999675938218473, 0.05999675938218473, 0.05999675938218473, 0.07173618242564687, 0.07173618242564687, 0.07173618242564687, 0.08604951718783747, 0.08604951718783747, 0.08604951718783747, 0.10423225902364663, 0.10423225902364663, 0.10423225902364663, 0.14988575195268544, 0.14988575195268544, 0.14988575195268544, 0.17075964576701333, 0.17075964576701333, 0.17075964576701333, 0.2072768365605006, 0.2072768365605006, 0.2072768365605006, 0.25814106784508584, 0.25814106784508584, 0.25814106784508584, 0.27639297188108125, 0.27639297188108125, 0.27639297188108125, 0.2946278659935693, 0.2946278659935693, 0.2946278659935693, 0.31810797546722547, 0.31810797546722547, 0.31810797546722547, 0.34418094109373376, 0.34418094109373376, 0.34418094109373376, 0.3754879446389464, 0.3754879446389464, 0.3754879446389464, 0.3911454629734157, 0.3911454629734157, 0.3911454629734157, 0.4081042913165439, 0.4081042913165439, 0.4081042913165439, 0.43810173280246684, 0.43810173280246684, 0.43810173280246684, 0.4654840892715264, 0.4654840892715264, 0.4654840892715264, 0.4706590042529066, 0.4706590042529066, 0.4706590042529066, 0.48368332093475985, 0.48368332093475985, 0.48368332093475985, 0.5097633844281301, 0.5097633844281301, 0.5097633844281301, 0.5214800630358962, 0.5214800630358962, 0.5214800630358962, 0.526673297441754, 0.526673297441754, 0.526673297441754, 0.5540588850876877, 0.5540588850876877, 0.5540588850876877, 0.5631828873015275, 0.5631828873015275, 0.5631828873015275, 0.5879754482223567, 0.5879754482223567, 0.5879754482223567, 0.6088557191980127, 0.6088557191980127, 0.6088557191980127, 0.6192935024044055, 0.6192935024044055, 0.6192935024044055, 0.6362395213039203, 0.6362395213039203, 0.6362395213039203, 0.6871077024339924, 0.6871077024339924, 0.6871077024339924, 0.7053312929733406, 0.7053312929733406, 0.7053312929733406, 0.7327255509655044, 0.7327255509655044, 0.7327255509655044, 0.7614321297566472, 0.7614321297566472, 0.7614321297566472, 0.7744417593842813, 0.7744417593842813, 0.7744417593842813, 0.7809324655970072, 0.7809324655970072, 0.7809324655970072, 0.8135461879097012, 0.8135461879097012, 0.8135461879097012, 0.8291883909575409, 0.8291883909575409, 0.8291883909575409, 0.860478240151993, 0.860478240151993, 0.860478240151993, 0.8695959499463028, 0.8695959499463028, 0.8695959499463028, 0.8943598484336793, 0.8943598484336793, 0.8943598484336793, 0.9073534486493627, 0.9073534486493627, 0.9073534486493627, 0.9295355873078783, 0.9295355873078783, 0.9295355873078783, 0.9569381573238831, 0.9569381573238831, 0.9569381573238831]",0.001042951888817263,9.962866990788453e-06,0.003156400955326882,0.0062734529098671075,0.009574442415735874,,,24.242848061514806,4.923702678017308,25.479800009634346,5.095960001926869,14,"[0.05079847574234009, 0.10796380043029785, 0.15941382944583893, 0.2297413945198059, 0.3283187448978424, 0.37494325637817383, 0.44224295020103455, 0.4882409870624542, 0.5413975119590759, 0.5981234908103943, 0.6700780987739563, 0.762985110282898, 0.7982010841369629, 0.8948179483413696]",0.0010589707065267497,0.03254183010414057,1e-05,tolerance_polyline_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,,133,,764,28,14,14,115,False,False,False,True,True,45,9.962866990788419e-06,45,2,True,False,False,False,133,3,57,56,0,0.0,444.71160002285615
usgs_tnm_contours_large_scale_b0a64422db99_w000_b0a64422,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-120.000:lat+38.750:size0.25deg,test,768,192,certified,25,"[0.047348282011236316, 0.08382292663237544, 0.10986307478682297, 0.14882858529093765, 0.2059199188967895, 0.2380434196960908, 0.26808110647674027, 0.2990178503465466, 0.35276869715246956, 0.3729760444158003, 0.3775742917868324, 0.45897947216267826, 0.5212865520103096, 0.5622249517287676, 0.6102982732566162, 0.661841520643877, 0.7030020182121379, 0.7263872984281973, 0.7569482481982468, 0.7856028890207807, 0.8161547258591769, 0.8554556089552658, 0.8562060245689618, 0.8644465383651005, 0.9275675738979393]",4.2291199103462964e-05,5.262318348694351e-06,0.0022939743565904024,0.004967653859030789,0.007887150771830501,,,0.01675936586267769,0.12945796948306307,25.479800009634346,5.095960001926869,22,"[0.04685604199767113, 0.08190084248781204, 0.10800892114639282, 0.1470494419336319, 0.203294038772583, 0.2355377972126007, 0.26466724276542664, 0.29575759172439575, 0.3508017063140869, 0.3780750036239624, 0.4624251425266266, 0.5248762965202332, 0.5661346316337585, 0.6155670881271362, 0.6682741641998291, 0.7128768563270569, 0.7370978593826294, 0.7675897479057312, 0.7968823313713074, 0.8273676633834839, 0.8648219704627991, 0.9306028485298157]",4.261294748450397e-05,0.006527859334000999,1e-05,adaptive_insertion_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,29,29,764,28,22,22,3,False,False,False,False,False,,,0,0,False,False,False,False,29,1,13,12,0,0.0,99.74589996272698
usgs_tnm_contours_large_scale_c8ffb9e4ded8_w000_c8ffb9e4,usgs_tnm_contours_large_scale,usgs_tnm_contours_large_scale:tile:lon-105.500:lat+39.750:size0.25deg,test,768,192,certified,90,"[0.022169992816282305, 0.022169992816282305, 0.022169992816282305, 0.06914616708821517, 0.06914616708821517, 0.06914616708821517, 0.09910623502272836, 0.09910623502272836, 0.09910623502272836, 0.11997128760248317, 0.11997128760248317, 0.11997128760248317, 0.13036916150795885, 0.13036916150795885, 0.13036916150795885, 0.1890935934438375, 0.1890935934438375, 0.1890935934438375, 0.24520580703586603, 0.24520580703586603, 0.24520580703586603, 0.28027514526642283, 0.28027514526642283, 0.28027514526642283, 0.30501919631037927, 0.30501919631037927, 0.30501919631037927, 0.3285020431502481, 0.3285020431502481, 0.3285020431502481, 0.3572058541279121, 0.3572058541279121, 0.3572058541279121, 0.38457900740875817, 0.38457900740875817, 0.38457900740875817, 0.40541618354585746, 0.40541618354585746, 0.40541618354585746, 0.47064517887175467, 0.47064517887175467, 0.47064517887175467, 0.5319341125516774, 0.5319341125516774, 0.5319341125516774, 0.571048855113938, 0.571048855113938, 0.571048855113938, 0.5867022157364152, 0.5867022157364152, 0.5867022157364152, 0.6127985479673048, 0.6127985479673048, 0.6127985479673048, 0.6310697269256501, 0.6310697269256501, 0.6310697269256501, 0.6701561086821141, 0.6701561086821141, 0.6701561086821141, 0.7131375764758621, 0.7131375764758621, 0.7131375764758621, 0.7431469438081946, 0.7431469438081946, 0.7431469438081946, 0.7757708953595891, 0.7757708953595891, 0.7757708953595891, 0.8070583058541427, 0.8070583058541427, 0.8070583058541427, 0.8370322756937255, 0.8370322756937255, 0.8370322756937255, 0.8631306841794039, 0.8631306841794039, 0.8631306841794039, 0.8813853285176508, 0.8813853285176508, 0.8813853285176508, 0.8983318701835625, 0.8983318701835625, 0.8983318701835625, 0.9452665219487525, 0.9452665219487525, 0.9452665219487525, 0.9556470644494456, 0.9556470644494456, 0.9556470644494456]",0.0001522402912260459,9.3234941207572e-06,0.003053439719522427,0.0062326019571663635,0.008087009592943601,,,11.381093168611947,3.373587581286715,25.479800009634346,5.095960001926869,16,"[0.09942061454057693, 0.15774770081043243, 0.20687682926654816, 0.26566269993782043, 0.355887234210968, 0.4120534062385559, 0.48905038833618164, 0.5339635014533997, 0.5550088882446289, 0.6319214701652527, 0.6550348401069641, 0.7014265060424805, 0.7691538333892822, 0.8312028050422668, 0.8646764159202576, 0.9034343361854553]",0.00015179917971891744,0.012320680976265777,1e-05,tolerance_polyline_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,,94,,764,28,16,16,74,False,False,False,True,True,32,9.323494120757196e-06,31,1,True,False,False,False,94,3,49,48,0,0.0,371.5099000255577
