dataset,method,n,failed,mse_mean,mse_p95,fit_pass_rate,reference_mse_mean,reference_pass_rate,final_k_mean,canonical_k_mean,canonical_count_mae,canonical_count_bias,canonical_count_exact_rate,canonical_count_within_one_rate,total_ms_mean,network_ms_mean,feasibility_safeguard_used_rate,native_fit_pass_rate_before_safeguard,native_k_mean_before_safeguard
Synthetic,ours,23,0,0.001797820956213781,0.0032969487978749042,0.08695652173913043,,,8.91304347826087,5.826086956521739,4.565217391304348,3.0869565217391304,0.13043478260869565,0.30434782608695654,8.042900913043479,6.806344478260869,,,
Synthetic,park_dominant_point_2007_adaptation,23,0,5.897612587316446e-05,9.405518227464745e-05,1.0,,,29.47826086956522,5.826086956521739,23.652173913043477,23.652173913043477,0.0,0.0,40.581942478994556,,,,
Synthetic,liang_feature_iki_2017_adaptation,23,0,7.284587323492816e-05,9.679237365608243e-05,1.0,,,15.608695652173912,5.826086956521739,9.782608695652174,9.782608695652174,0.0,0.0,16.962695783307858,,,,
Synthetic,dung_direct_knot_2017_adaptation,23,0,7.950509664280681e-05,9.780819743398853e-05,1.0,,,13.652173913043478,5.826086956521739,7.826086956521739,7.826086956521739,0.0,0.0,152.37661725816156,,1.0,0.0,5.521739130434782
Synthetic,kang_sparse_2015_adaptation,23,0,6.776308763701529e-05,8.947449168578954e-05,1.0,,,8.0,5.826086956521739,2.1739130434782608,2.1739130434782608,0.0,0.0,2985.5249218690797,,0.13043478260869565,0.8695652173913043,7.826086956521739
Synthetic,luo_linf_de_2022_adaptation,23,0,4.05077359170065e-05,8.700576377777864e-05,1.0,,,10.826086956521738,5.826086956521739,5.0,5.0,0.0,0.0,8546.02470461016,,0.043478260869565216,0.9565217391304348,10.565217391304348
